srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label
3232291169,3232272426,59484,205,TCP,1489583714731411.2,0.0023158110049093,3,451.9199727979757,1
3232286709,3232272437,35487,205,TCP,1489583714740993.0,0.0023158232921112,3,465.600267646458,1
3232292715,3232272426,57340,205,TCP,1489583714731231.8,0.0023158104195938,3,449.4897343164092,1
3232284267,3232276382,365,49272,UDP,1489538772063933.8,0.002315808546324,3,1071.3676463335592,0
3232284858,3232272434,59484,205,TCP,1489583714732526.0,0.0023158114895641,3,465.3368087145818,1
3232292992,3232272426,59484,205,TCP,1489583714727939.5,0.0023158067398179,3,447.8861640513396,1
3232284267,3232273400,365,205,TCP,1489543862856754.8,0.0023158066246052,3,1019.983716155449,0
3232284267,3232274043,365,205,TCP,1489565963545333.8,0.0023158061358112,3,694.8790828925748,0
3232284267,3232285436,365,205,UDP,1489538772059683.2,0.0023158065662108,3,457.8919502081896,0
3232288367,3232272426,59484,205,TCP,1489583714728170.0,0.0023158069611097,4,448.1559533622233,1
3232284414,3232272428,35487,205,TCP,1489583714731637.8,0.0023158108307463,3,536.406132989964,1
3232284864,3232272430,35487,1546,TCP,1489583714734366.0,0.0023158144438673,3,533.7344706514946,1
3232284267,3232272571,51468,37406,TCP,1489578545289839.5,0.0023158070324889,3,1525.9983989296966,0
3232284342,3232272978,38247,6439,TCP,1489538772145613.0,0.0023158675892176,3,1133.2100362637495,0
3232290157,3232272426,59484,205,TCP,1489583714727480.0,0.0023158063048256,4,447.3288401377063,1
3232284267,3232272930,365,49272,TCP,1489547513438034.8,0.0023158089969288,3,1747.6674306930774,0
3232284627,3232272427,57340,205,TCP,1489583714728627.0,0.002315807480936,3,466.002412527984,1
3232284281,3232272480,49166,205,TCP,1489538772073821.2,0.0023158144391129,3,633.4347443999345,1
3232284267,3232279343,365,205,UDP,1489565963549342.0,0.0023158073835672,3,535.1992834120911,0
3232284579,3232272427,38247,205,TCP,1489583714734419.5,0.0023158145033127,3,531.0644951438898,1
3232284267,3232275905,365,205,TCP,1489538772072726.8,0.0023158143072065,3,1046.37187495658,0
3232288119,3232272426,35487,205,TCP,1489583714729456.0,0.0023158084619137,3,449.4898448241541,1
3232284270,3232272938,38247,205,TCP,1489555593415760.8,0.0023158156266642,3,1738.780257278706,0
3232284267,3232274319,38247,49272,TCP,1489547513430437.2,0.002315807124887,3,1547.4871879691068,0
3232284411,3232272429,35487,205,TCP,1489583714736156.5,0.0023158167083909,3,584.8830913111851,1
3232284269,3232272537,35487,205,TCP,1489578545294800.5,0.002315809308416,3,760.0458167663055,1
3232287638,3232272426,59484,205,TCP,1489583714728845.0,0.0023158077734477,3,449.24825753434106,1
3232284270,3232272431,51468,205,TCP,1489583714727827.2,0.0023158066025564,3,528.1131779261954,1
3232284384,3232272560,46756,205,TCP,1489538772102319.0,0.0023158351207738,3,832.370458215632,1
3232284267,3232273520,365,6439,TCP,1489565963547889.5,0.0023158067511224,3,901.5440454142688,0
3232284396,3232272490,35487,205,TCP,1489583714748088.0,0.0023158349342835,3,794.7564332352849,1
3232284267,3232276023,365,49272,TCP,1489572222857723.2,0.0023158062326102,3,1110.4692800016503,0
3232284267,3232274996,365,49272,TCP,1489543862856265.8,0.0023158065046244,3,865.3688261917484,0
3232287365,3232272426,59484,205,TCP,1489583714727725.5,0.0023158065474822,3,447.7336285386142,1
3232296598,3232272426,59484,205,TCP,1489583714728094.0,0.0023158068120954,4,447.8213571865722,1
3232284687,3232272429,59484,6439,TCP,1489583714736207.0,0.002315816254545,3,534.8078641328405,1
3232284284,3232272466,35487,205,TCP,1489583714730225.5,0.0023158092724512,3,602.9986386352412,1
3232284352,3232272485,35487,205,TCP,1489578545318545.8,0.002315821263395,3,629.7047616671634,1
3232284284,3232272537,46756,205,TCP,1489543862887788.5,0.0023158172021165,3,941.54865522542,0
3232290229,3232272426,35487,205,TCP,1489583714728047.5,0.0023158068074594,3,449.0071916632554,1
3232284267,3232274681,365,49272,TCP,1489572222859107.8,0.0023158066391203,3,874.5420156667983,0
3232287914,3232272426,59484,205,TCP,1489583714727499.5,0.0023158063222076,3,447.5768060345837,1
3232284267,3232273598,49166,205,TCP,1489551355535423.8,0.0023158076205489,3,976.581625750092,0
3232284267,3232274379,365,37406,TCP,1489578545288324.8,0.0023158064432944,3,1835.0006666974143,0
3232284273,3232285507,365,59758,UDP,1489555593498745.0,0.0023158492682488,3,728.2600430771918,0
3232284297,3232272477,43177,205,TCP,1489565963563687.8,0.0023158121947615,3,590.7480193184894,1
3232285427,3232272429,46756,205,TCP,1489583714736978.8,0.0023158184766368,3,485.5917588822833,1
3232284267,3232274491,365,205,TCP,1489578545292845.8,0.0023158084125939,3,1196.3843857814911,0
3232284325,3232272541,49166,205,TCP,1489583714744611.8,0.0023158281188745,3,657.9502635132087,1
3232284267,3232291488,365,205,UDP,1489572222861747.5,0.0023158078041668,3,460.5094247987348,0
3232284268,3232272998,365,37406,TCP,1489572222865784.5,0.0023158086365926,3,1176.905540397674,0
3232284268,3232274768,51468,49272,TCP,1489538772065665.2,0.0023158095981861,3,1832.5767246169,0
3232284268,3232275091,365,6439,TCP,1489551355580276.0,0.0023158191895411,3,2202.5066186789577,0
3232284267,3232274494,365,43134,TCP,1489560978823697.8,0.002315810193586,3,2632.0867541845378,0
3232284268,3232273024,365,205,TCP,1489555593395128.5,0.00231580949623,3,597.9518710182803,0
3232284268,3232284653,365,205,UDP,1489572222871943.0,0.0023158120591556,3,474.8985417271068,0
3232284267,3232272886,49166,49272,TCP,1489565963555467.8,0.0023158092718315,3,1916.7032206287477,0
3232284392,3232272445,51468,205,TCP,1489543862904224.0,0.0023158243695639,3,807.7174725485138,1
3232284520,3232272430,57340,205,TCP,1489583714733869.2,0.0023158139274584,3,595.4633280577409,1
3232284290,3232272671,35487,205,TCP,1489547513506505.2,0.0023158300487972,3,911.679094300958,0
3232284267,3232273091,365,205,TCP,1489565963545989.8,0.0023158062815415,3,1197.3963759095925,0
3232284267,3232274749,365,205,TCP,1489538772062507.0,0.0023158078865333,3,620.3156307437432,0
3232284272,3232272451,59484,205,TCP,1489583714731306.0,0.0023158098869146,3,1070.1948043498269,0
3232284396,3232272426,35487,205,TCP,1489583714727641.8,0.0023158064450176,3,452.7562475670554,1
3232285907,3232272426,35487,205,TCP,1489583714727370.5,0.0023158062060742,3,447.3901463865042,1
3232284284,3232272563,365,205,TCP,1489560978854027.2,0.0023158210706926,3,1168.8605088244942,1
3232284267,3232273926,365,49272,TCP,1489565963546432.5,0.0023158063882555,3,1411.831193017617,0
3232285034,3232272436,38247,205,TCP,1489583714742144.2,0.0023158252329153,3,518.34444908842,1
3232284267,3232273009,365,59758,TCP,1489538772059413.8,0.0023158063472426,3,850.0435680948058,0
3232290124,3232272426,35487,205,TCP,1489583714732816.2,0.0023158121323042,4,450.5863219338459,1
3232300965,3232272426,35487,205,TCP,1489583714727902.0,0.002315806733317,5,447.6872194668428,1
3232284314,3232272505,35487,205,TCP,1489583714737356.2,0.0023158178092792,3,778.9173217457652,1
3232284273,3232272733,365,49272,TCP,1489565963586736.2,0.0023158199856419,3,1220.667488054174,0
3232284474,3232272428,38247,205,TCP,1489583714733703.2,0.0023158136075639,3,550.8351080719365,1
3232288329,3232272426,57340,205,TCP,1489583714728960.0,0.002315807851243,3,451.39059031513113,1
3232284267,3232274564,365,205,TCP,1489543862856271.5,0.0023158065119613,3,1710.44908610288,0
3232284267,3232274053,365,205,TCP,1489547513429615.0,0.0023158070196892,3,1117.5854571430025,0
3232284272,3232272999,365,43134,TCP,1489565963594269.5,0.002315821575596,3,1132.2526750677496,0
3232284278,3232273111,365,59758,TCP,1489560978844426.0,0.0023158185072965,3,1232.2932618623336,0
3232284267,3232277115,365,49334,TCP,1489578545293519.5,0.0023158086532022,3,1754.4634215935023,0
3232284267,3232274783,365,205,TCP,1489538772062344.2,0.0023158077401724,3,1259.1276653330292,0
3232284267,3232273065,365,205,TCP,1489538772060160.8,0.0023158066663036,3,1284.5505504142643,0
3232290215,3232272426,35487,205,TCP,1489583714728154.5,0.0023158070200694,3,448.1858612672183,1
3232284317,3232272435,38247,205,TCP,1489583714730988.0,0.0023158100418951,3,582.1153202599528,1
3232284268,3232311445,365,205,UDP,1489547513464308.2,0.0023158173522468,3,585.0068193389501,0
3232284267,3232272793,38247,49272,TCP,1489551355531965.5,0.0023158066722658,3,2046.676939515804,0
3232284425,3232272535,38247,205,TCP,1489555593491918.0,0.0023158422594273,3,962.2910656409236,1
3232288083,3232272426,35487,205,TCP,1489583714727262.5,0.0023158061284862,4,447.1429105095849,1
3232284268,3232283092,365,205,TCP,1489565963612537.2,0.0023158301293824,3,1369.0579314804847,0
3232284268,3232283448,365,205,UDP,1489565963562072.8,0.002315812687146,3,495.0567463864579,0
3232284273,3232272495,365,205,TCP,1489560978824549.5,0.0023158105186588,3,1086.903074072058,0
3232287895,3232272426,59484,205,TCP,1489583714729162.8,0.0023158080695799,3,450.3707941485666,1
3232284302,3232272761,51468,205,TCP,1489551355734205.2,0.0023158675371877,3,1315.2208479178887,0
3232284281,3232273056,51468,59758,TCP,1489572222892577.8,0.0023158189835955,3,882.3812945210076,0
3232285195,3232272426,46756,205,TCP,1489583714728797.0,0.0023158076616067,3,465.3845548348013,1
3232287093,3232272426,59484,205,TCP,1489583714729028.2,0.0023158079713493,3,452.0724362266261,1
3232284280,3232272604,365,1546,TCP,1489538772066811.2,0.0023158105643253,3,674.1542588743599,1
3232284267,3232284059,365,205,UDP,1489543862874060.2,0.0023158122779267,3,1102.760422303296,0
3232284270,3232272508,51468,205,TCP,1489543862868194.0,0.0023158100252849,3,784.9447952139867,0
3232284268,3232272652,365,205,TCP,1489555593388748.0,0.0023158077779599,3,884.400315900933,0
3232290592,3232272426,59484,205,TCP,1489583714734080.2,0.0023158145771768,3,453.476888894834,1
3232284268,3232273026,365,205,TCP,1489578545296161.5,0.0023158099153671,3,874.4449788583387,0
3232284269,3232274027,51468,59758,TCP,1489551355558169.0,0.0023158132517571,3,2104.6497258934555,0
3232284323,3232272427,51468,205,TCP,1489565963554136.8,0.0023158087626542,3,556.6496479347753,1
3232295680,3232272426,35487,205,TCP,1489583714728905.0,0.0023158076943887,5,448.59065134850016,1
3232298175,3232272426,35487,205,TCP,1489583714727686.2,0.0023158064963325,4,447.4739815152978,1
3232284267,3232276301,365,205,TCP,1489555593382924.8,0.002315806461564,3,1040.4898347614671,0
3232289151,3232272426,35487,205,TCP,1489583714727772.2,0.0023158065721095,3,447.774482955524,1
3232284267,3232275370,365,205,UDP,1489578545291759.5,0.0023158079487847,3,1406.4315999986602,0
3232285305,3232272435,59484,205,TCP,1489583714739415.2,0.0023158199440845,3,478.9400055696351,1
3232284368,3232272426,46756,205,TCP,1489583714728829.2,0.0023158076513267,3,533.4198800824324,1
3232285106,3232272426,59484,205,TCP,1489583714729060.0,0.0023158079035458,3,455.1798708263753,1
3232284281,3232272447,51468,205,TCP,1489538772067965.2,0.0023158113528832,3,588.799817737198,1
3232294121,3232272426,59484,205,TCP,1489583714733776.8,0.0023158133853882,4,450.7901898818339,1
3232284268,3232272496,46756,205,TCP,1489565963549184.5,0.0023158071799933,3,705.563618627056,0
3232285886,3232272426,35487,205,TCP,1489583714732311.8,0.0023158119035832,3,468.1904607962557,1
3232286231,3232272427,57340,205,TCP,1489583714731007.5,0.002315810247005,3,457.519565358747,1
3232288911,3232272426,59484,205,TCP,1489583714730936.0,0.0023158104451532,3,454.7381159044232,1
3232284270,3232272488,46756,1546,TCP,1489565963550501.0,0.0023158075121217,3,695.9046760583323,0
3232284267,3232280995,365,205,UDP,1489578545290993.2,0.0023158077844603,3,567.2120002095121,0
3232284267,3232273439,365,37406,TCP,1489572222863155.0,0.0023158078581069,3,1387.8583050379375,0
3232284271,3232272440,59484,1546,TCP,1489578545293565.8,0.0023158085269619,3,649.2803457849097,0
3232284267,3232277274,365,205,TCP,1489578545300161.8,0.0023158119030639,3,1714.9981369984278,0
3232284267,3232272929,365,49272,TCP,1489565963545323.8,0.0023158061343684,3,1003.6366043732204,0
3232288805,3232272426,35487,205,TCP,1489583714728871.8,0.0023158077178169,3,448.56085998471895,1
3232284307,3232272813,59484,205,TCP,1489547513678313.2,0.0023158824541284,3,1535.4411832685737,0
3232284328,3232272447,35487,205,TCP,1489547513442721.2,0.0023158103311361,3,543.617639785647,1
3232284275,3232272509,51468,205,TCP,1489547513441401.0,0.0023158097081696,3,625.09548616765,0
3232285620,3232272426,35487,205,TCP,1489583714728174.0,0.0023158070034434,3,450.7765178297623,1
3232284267,3232274385,365,59758,TCP,1489543862859266.5,0.0023158073988533,3,1143.1587885689923,0
3232284274,3232272739,46756,1546,TCP,1489551355601188.2,0.0023158256203372,3,1085.2211207905489,0
3232284289,3232272494,35487,1546,TCP,1489583714735891.8,0.0023158166413276,3,713.4142514111018,0
3232284285,3232272458,51468,205,TCP,1489547513439868.2,0.0023158094631723,3,579.5205272781986,1
3232284917,3232272428,57340,205,TCP,1489583714731625.8,0.00231581074702,3,532.0134560576719,1
3232284370,3232272512,46756,49272,TCP,1489583714740873.8,0.0023158232530112,3,804.6350025374811,1
3232284385,3232272436,35487,205,TCP,1489583714734232.8,0.0023158140997283,3,502.53047070134267,1
3232284267,3232278651,365,205,TCP,1489555593395354.5,0.0023158098332963,3,1015.3719612177972,0
3232284288,3232272563,365,205,TCP,1489578545304349.8,0.0023158145347363,3,607.8080169864913,1
3232284267,3232273835,49166,205,TCP,1489572222859076.2,0.0023158065882281,3,1068.2445297956656,0
3232287033,3232272428,59484,205,TCP,1489583714739098.8,0.0023158204951041,3,465.5222703486222,1
3232284340,3232273979,365,205,TCP,1489551355794936.0,0.0023158936819535,3,916.3514938566866,0
3232284268,3232272565,365,49272,TCP,1489560978816241.2,0.0023158078417803,3,1069.651278992641,0
3232284463,3232272461,35487,205,TCP,1489583714742965.8,0.0023158252337916,3,641.2397582320001,1
3232284284,3232282929,365,205,UDP,1489578545347953.2,0.0023158461159446,3,540.048163413029,0
3232284287,3232272451,35487,1546,TCP,1489538772076633.5,0.0023158162989058,3,645.1900044938311,1
3232284267,3232273891,43177,205,TCP,1489578545290198.2,0.0023158072219833,3,1106.8100628721445,0
3232287794,3232272426,59484,205,TCP,1489583714727253.8,0.0023158061228019,4,447.1352902161236,1
3232284296,3232272482,51468,205,TCP,1489538772073353.8,0.002315813873404,3,768.5378246465339,1
3232284268,3232274263,43177,49272,TCP,1489551355571871.2,0.0023158174365684,3,1264.46211551827,0
3232284267,3232272726,51468,49272,TCP,1489551355529854.2,0.0023158063169318,3,1166.7113372655597,0
3232284268,3232274548,51468,49272,TCP,1489578545298124.8,0.0023158107949404,3,1341.0349151736343,0
3232287684,3232272426,35487,205,TCP,1489583714727335.8,0.002315806180942,4,447.2565819389328,1
3232293089,3232272426,59484,205,TCP,1489583714731549.2,0.0023158106911386,4,449.4230886197027,1
3232294899,3232272426,57340,205,TCP,1489583714727865.5,0.0023158066914733,5,447.63188017317447,1
3232286915,3232272426,35487,205,TCP,1489583714728214.5,0.0023158070304988,3,448.655035764599,1
3232284316,3232272491,365,205,TCP,1489583714736340.0,0.0023158170680724,3,570.122548960765,0
3232284865,3232272426,35487,205,TCP,1489583714731692.8,0.0023158110234753,3,462.3607513108713,1
3232294400,3232272426,59484,205,TCP,1489583714735857.2,0.0023158157406785,4,458.2038157663466,1
3232284267,3232273061,365,43134,TCP,1489560978810093.8,0.0023158061735546,3,990.1432581442192,0
3232284267,3232295842,365,205,UDP,1489538772059380.0,0.002315806405236,3,455.3738724650698,0
3232284344,3232272443,38247,205,TCP,1489538772072468.2,0.0023158138814253,3,602.3023094347427,1
3232284469,3232272426,35487,205,TCP,1489583714727462.8,0.0023158062861122,3,449.8137210075973,1
3232284426,3232272427,35487,205,TCP,1489543862865245.8,0.0023158093126665,3,547.930195639075,1
3232284343,3232272428,51468,205,TCP,1489583714730994.0,0.0023158101096119,3,503.1429596657691,1
3232284267,3232272632,365,49272,TCP,1489560978809858.2,0.002315806128079,3,1121.8454841348837,0
3232284267,3232272440,51468,1546,TCP,1489578545288042.8,0.0023158063438849,3,622.3988871849513,0
3232284272,3232272441,38247,205,TCP,1489578545293421.2,0.002315808568108,3,688.7251445304465,0
3232284315,3232272435,57340,6439,TCP,1489547513446881.2,0.0023158110335253,3,554.8972203501102,1
3232284477,3232272451,51468,6439,TCP,1489583714734657.2,0.0023158147045427,3,579.8416348404007,1
3232289332,3232272426,35487,205,TCP,1489583714728019.5,0.0023158068338946,3,448.9244827555144,1
3232284267,3232277342,365,49272,TCP,1489565963546008.0,0.0023158062816355,3,898.3031623392164,0
3232284269,3232289593,365,205,UDP,1489543862872480.5,0.0023158127091922,3,493.7273915638364,0
3232287866,3232272426,35487,205,TCP,1489583714727284.8,0.0023158061447992,3,447.2223618171759,1
3232284285,3232274180,365,205,TCP,1489543862920297.2,0.0023158314067662,3,569.180105040123,0
3232284268,3232272434,51468,6439,TCP,1489560978811344.0,0.0023158064734315,3,752.4313403033223,0
3232284267,3232273268,365,49272,TCP,1489547513427212.2,0.0023158064805521,3,1540.6504421510824,0
3232284267,3232273042,46756,59758,TCP,1489565963547704.5,0.0023158067060633,3,1225.2160511913992,0
3232284291,3232272478,38247,205,TCP,1489555593412310.8,0.0023158148290806,3,686.6509251670439,1
3232284267,3232273145,49166,49272,TCP,1489560978815253.2,0.0023158074393544,3,1104.012823088938,0
3232287008,3232272450,59484,205,TCP,1489583714799337.8,0.0023159210189467,3,688.8853460416481,1
3232284271,3232274786,46756,205,TCP,1489538772108773.8,0.0023158367976111,3,1831.975697973048,0
3232292731,3232272426,57340,205,TCP,1489583714740903.2,0.002315823824744,4,455.2833399477106,1
3232284358,3232272447,35487,59758,TCP,1489538772078219.0,0.0023158180094625,3,627.3054513819263,1
3232284268,3232272536,365,6439,TCP,1489578545289734.8,0.0023158069761319,3,1091.4734237476807,0
3232284401,3232272435,38247,205,TCP,1489578545307569.2,0.0023158160700472,3,549.852938945709,1
3232287566,3232272426,35487,205,TCP,1489583714727285.0,0.0023158061460194,3,447.1821158875058,1
3232284267,3232278727,365,205,UDP,1489565963557469.0,0.0023158098420979,3,646.2111942858452,0
3232284307,3232272430,49166,205,TCP,1489583714728827.5,0.0023158076141168,3,539.9582465211913,1
3232284278,3232273135,38247,205,TCP,1489551355606615.0,0.0023158277419742,3,992.605136983138,0
3232284267,3232275282,365,49272,TCP,1489547513425219.5,0.1376839128368613,3,744.5391938665091,0
3232290164,3232272426,59484,205,TCP,1489583714733024.5,0.0023158123739965,3,459.1832514136428,1
3232284267,3232273646,365,205,TCP,1489560978819072.0,0.0023158088008623,3,1886.118172440793,0
3232285746,3232272429,35487,205,TCP,1489583714750353.0,0.0023158396594906,3,559.9857251757362,1
3232286469,3232272426,59484,205,TCP,1489583714727852.0,0.0023158066011192,3,447.9599505701081,1
3232284273,3232272431,51468,6439,TCP,1489555593384313.0,0.0023158067493121,3,526.5130664265208,1
3232284267,3232282869,365,205,UDP,1489565963554418.0,0.0023158092228095,3,476.84625216286514,0
3232284267,3232274562,365,205,TCP,1489543862855475.2,0.0023158062806307,3,825.5647934418139,0
3232292412,3232272426,35487,205,TCP,1489583714727252.8,0.0023158061224732,4,447.1359179441418,1
3232284267,3232273191,51468,37406,TCP,1489572222861825.5,0.0023158074848023,3,2222.825980042892,0
3232290582,3232272430,57340,6439,TCP,1489583714759205.0,0.0023158523564397,3,493.5110334885657,1
3232284678,3232272433,59484,205,TCP,1489565963641462.8,0.0023158452422256,3,702.7622599957941,1
3232284267,3232272586,365,49272,TCP,1489565963545261.8,0.0023158061235688,3,690.346968049886,0
3232284267,3232275480,51468,205,TCP,1489538772065358.2,0.002315809185287,3,1925.786364497958,0
3232284268,3232305761,365,205,UDP,1489551355551518.5,0.0023158128162408,3,487.1128332104766,0
3232295812,3232272426,57340,205,TCP,1489583714733423.5,0.0023158130585321,5,450.8891434280757,1
3232287413,3232272514,49166,205,TCP,1489583714801386.5,0.0023159231029432,3,596.4317315602048,1
3232286988,3232272426,59484,205,TCP,1489583714728075.0,0.0023158068525793,3,448.42257573707286,1
3232284700,3232272427,57340,205,TCP,1489583714730061.8,0.0023158092897062,3,469.2933247031812,1
3232284401,3232272452,365,205,TCP,1489583714739346.0,0.0023158208207432,3,770.5130290705031,1
3232284493,3232272432,59484,6439,TCP,1489560978859326.5,0.0023158241144491,3,591.081239545696,1
3232284289,3232272727,365,205,TCP,1489555593431265.2,0.0023158201807252,3,868.3497611786822,1
3232284270,3232272587,365,205,TCP,1489551355543937.0,0.0023158096642643,3,870.3719258900182,0
3232288441,3232272428,59484,205,TCP,1489583714733192.8,0.0023158128867692,3,451.1296679805719,1
3232284267,3232272527,46756,49272,TCP,1489572222859105.2,0.002315806595717,3,957.5255584409988,0
3232290153,3232272426,59484,205,TCP,1489583714729387.5,0.0023158083510003,4,449.0644270538916,1
3232285396,3232272427,59484,205,TCP,1489583714731982.8,0.0023158113639032,3,484.14078626408303,1
3232284479,3232272437,59484,205,TCP,1489583714731453.0,0.0023158103432761,3,457.3447692039944,1
3232284267,3232273598,46756,1546,TCP,1489547513443501.2,0.0023158101328673,3,3001.2135812665606,0
3232284267,3232274672,365,205,TCP,1489543862859705.0,0.0023158073792006,3,1498.2865724324945,0
3232284267,3232274631,365,205,TCP,1489555593391354.5,0.0023158087143209,3,1300.651506829823,0
3232284408,3232272640,43177,49272,TCP,1489572222984629.8,0.0023158633485276,3,1116.5186213013233,1
3232284267,3232284877,365,205,UDP,1489578545292179.8,0.0023158083851766,3,526.7458287625905,0
3232284277,3232272641,51468,37406,TCP,1489572222886785.0,0.0023158174454667,3,832.140371775914,0
3232289158,3232272426,35487,205,TCP,1489583714727377.5,0.0023158062121451,4,447.2871447134591,1
3232284429,3232272517,57340,37406,TCP,1489551355662817.2,0.0023158464300754,3,559.7325108622343,1
3232284271,3232272797,46756,205,TCP,1489538772079830.2,0.0023158184107872,3,1060.3994249392729,0
3232284873,3232272434,46756,205,TCP,1489583714746818.5,0.002315833143868,3,555.3847483421237,1
3232284267,3232273496,365,205,TCP,1489572222858995.8,0.0023158065836544,3,1449.641351038911,0
3232287989,3232272426,35487,205,TCP,1489583714731278.0,0.0023158104575436,3,454.3259558880392,1
3232284276,3232272431,51468,205,TCP,1489583714728748.5,0.0023158074422058,3,515.8641167263065,1
3232289227,3232272426,35487,205,TCP,1489583714728264.0,0.0023158071210357,4,449.5047091743469,1
3232284324,3232272434,51468,205,TCP,1489583714729236.8,0.0023158080569013,3,468.46131739602055,1
3232299737,3232272426,57340,205,TCP,1489583714728767.2,0.0023158076533608,6,447.5167024175456,1
3232284319,3232272450,51468,1546,TCP,1489543862893779.0,0.0023158203364972,3,820.8631012890608,1
3232284267,3232276355,365,59758,TCP,1489555593382412.5,0.0023158063479288,3,774.1847382325977,0
3232286613,3232272426,59484,205,TCP,1489583714727325.8,0.0023158061693226,3,447.3307159643359,1
3232284308,3232272439,35487,205,TCP,1489583714730186.8,0.0023158091749082,3,612.3366904232394,1
3232284270,3232273644,46756,205,TCP,1489572222875469.0,0.0023158126908497,3,728.2502879107451,0
3232285289,3232272451,43177,205,TCP,1489583714763495.0,0.0023158554869321,3,516.8256306424674,1
3232284367,3232272510,38247,205,TCP,1489583714757472.8,0.0023158504653881,3,767.2079515806947,1
3232285926,3232272426,57340,205,TCP,1489583714728626.8,0.002315807413508,3,451.6281917049038,1
3232284374,3232272552,38247,205,TCP,1489583714740636.8,0.0023158235310852,3,566.245236116965,1
3232284269,3232273322,365,43134,TCP,1489572222874267.2,0.0023158127183379,3,798.0490999855583,0
3232287162,3232272426,57340,205,TCP,1489583714729426.0,0.0023158083172472,3,452.4288402165912,1
3232284512,3232272427,49166,6439,TCP,1489583714730529.8,0.0023158096562141,3,497.6950616368485,1
3232284268,3232273687,57569,59758,TCP,1489560978852154.5,0.137684126800047,3,4526.184339720114,0
3232284628,3232272435,57569,205,TCP,1489583714745426.5,0.0023158298518126,3,719.4576854155373,1
3232289861,3232272426,59484,205,TCP,1489583714731758.5,0.0023158109158182,3,454.26077833541495,1
3232284267,3232273003,365,43134,TCP,1489551355529661.5,0.0023158062798771,3,714.1726614069594,0
3232285290,3232272434,57340,205,TCP,1489583714734163.2,0.0023158143177485,3,469.4566593841616,1
3232284267,3232273427,365,49272,TCP,1489555593393567.0,0.0023158089768895,3,1522.0895037345256,0
3232284275,3232272697,46756,205,TCP,1489565963593621.8,0.0023158241323589,3,1094.996773086733,0
3232284279,3232273171,46756,205,TCP,1489543862909231.5,0.0023158256886604,3,1055.976974426055,0
3232285918,3232272426,35487,205,TCP,1489583714729667.2,0.0023158086558728,3,456.1465714087243,1
3232284268,3232272492,51468,1546,TCP,1489543862860580.5,0.0023158076585798,3,803.4385313728,0
3232289626,3232272426,57340,205,TCP,1489583714733441.8,0.0023158130359911,3,456.3065121047118,1
3232285537,3232272426,35487,205,TCP,1489583714730342.8,0.002315809683659,3,451.2400512454868,1
3232291870,3232272426,59484,205,TCP,1489583714727948.8,0.0023158067277082,3,448.1152162274796,1
3232284270,3232273252,51468,205,TCP,1489555593444914.0,0.9508233181913832,3,1642.7638392294712,0
3232291178,3232272426,35487,205,TCP,1489583714729430.8,0.0023158084314121,3,451.4760623398961,1
3232284269,3232272464,35487,49272,TCP,1489538772061218.8,0.0023158072480047,3,1049.4072491918228,0
3232284267,3232274983,365,49272,TCP,1489560978809881.8,0.0023158061320431,3,608.1252495797994,0
3232284367,3232272436,35487,205,TCP,1489583714732261.2,0.0023158114988802,3,488.7686202903191,1
3232284286,3232272963,46756,205,TCP,1489565963705396.8,0.0023158705161862,3,2209.4220561729853,0
3232284268,3232275096,365,43134,TCP,1489578545297953.8,0.0023158109877327,3,1396.7278107619663,0
3232284268,3232273452,365,205,TCP,1489578545302550.0,0.0023158129518399,3,1682.780507510258,0
3232284697,3232272429,35487,205,TCP,1489583714732055.0,0.0023158112261994,3,478.3360659246917,1
3232292877,3232272426,35487,205,TCP,1489583714733568.2,0.0023158138154721,4,451.6418938184692,1
3232284375,3232272460,35487,6439,TCP,1489583714740905.5,0.0023158250941481,3,1093.4913341225388,1
3232284267,3232272705,51468,49272,TCP,1489572222861444.8,0.0023158071995649,3,1065.546901100953,0
3232284267,3232272600,365,37406,TCP,1489572222862128.2,0.0023158075463425,3,1281.8420284503532,0
3232284267,3232275075,365,205,TCP,1489551355530759.2,0.0023158064953103,3,600.3762195640638,0
3232284302,3232272429,51468,205,TCP,1489583714734250.0,0.0023158145407589,3,664.2167927547422,1
3232284399,3232272429,59484,205,TCP,1489583714730846.5,0.0023158096942477,3,521.6514640626752,1
3232284269,3232278425,365,205,UDP,1489572222862866.0,0.0023158083289948,3,472.00765742682825,0
3232284268,3232275213,38247,59758,TCP,1489551355605343.0,0.00231582628077,3,3291.4122237546767,0
3232284586,3232272426,59484,1546,TCP,1489583714730286.5,0.0023158093237455,3,479.8479880099201,1
3232284267,3232287418,365,205,UDP,1489572222858754.5,0.0023158065561301,3,640.4116394425758,0
3232284404,3232272663,43177,6439,TCP,1489547513545147.5,0.0023158385831311,3,748.1410181000873,1
3232284268,3232272455,51468,59758,TCP,1489572222862790.0,0.0023158077618896,3,918.6512743464834,0
3232293659,3232272426,57340,205,TCP,1489583714735726.5,0.0023158168557021,4,455.3676052787094,1
3232286873,3232272426,59484,6439,TCP,1489583714729934.2,0.0023158087406615,3,450.24680085987376,1
3232284283,3232272523,43177,49272,TCP,1489565963589430.5,0.0023158204354325,3,1049.4398206086807,0
3232284268,3232276751,49166,49272,TCP,1489543862871378.0,0.137683992912724,3,742.7413437880767,0
3232284267,3232272948,365,37406,TCP,1489560978826324.0,0.0023158108925437,3,1263.175951017649,0
