srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label
3232291856,3232261126,36919,80,TCP,1489760336413711.2,0.006,6,545.0,1
3232261125,3232289285,445,35969,TCP,1489761577622037.8,0.0,1,108.0,0
3232291856,3232261126,59711,80,TCP,1489760328395064.5,0.004,6,545.0,1
3232261126,3232291856,80,52845,TCP,1489760301866195.5,0.006,3,206.0,0
3232291856,3232289281,36887,2022,TCP,1489771858461217.8,0.0,1,58.0,1
3232291845,3232261125,54101,445,TCP,1489765103495469.2,0.005,2,174.0,0
3232291856,3232261126,36919,80,TCP,1489760286865287.2,0.005,6,545.0,1
3232261126,3232291856,80,57373,TCP,1489760319235141.0,0.003,4,272.0,0
3232291856,3232261126,34827,80,TCP,1489760342967956.0,0.006,6,545.0,1
3232291856,3232261126,52128,80,TCP,1489760304261424.0,0.005,5,479.0,1
3232291856,3232261126,33535,80,TCP,1489760282101020.8,0.003,6,545.0,1
3232291856,3232261126,36220,80,TCP,1489760337494038.2,0.003,5,479.0,1
3232261125,3232289282,445,33535,TCP,1489766512851469.2,0.0,1,108.0,0
3232291856,3232261126,58844,80,TCP,1489760325711486.2,0.005,6,545.0,1
3232291856,3232261126,59442,80,TCP,1489760329004062.5,0.005,6,545.0,1
3232261126,3232291856,80,33535,TCP,1489760283536716.2,0.0,4,272.0,0
3232291856,3232261126,50679,80,TCP,1489760299572709.8,0.005986474293020143,6,545.0,1
3232261125,3232291856,445,56011,TCP,1489760355068135.0,0.0,1,108.0,0
3232261125,3232289285,138,48802,TCP,1489771484264171.5,0.0,1,108.0,0
3232261126,3232291856,80,56974,TCP,1489760317485776.2,0.004,4,272.0,0
3232289281,3232261125,60434,139,TCP,1489760342987421.2,0.005,2,206.0,0
3232261126,3232291856,80,51039,TCP,1489760298378275.5,0.002,4,272.0,0
3232291856,3232261126,36195,80,TCP,1489760342106767.5,0.005,6,545.0,1
3232291856,3232261126,35164,80,TCP,1489760338983385.5,0.0069999999999999,6,545.0,1
3232291856,3232261126,58898,80,TCP,1489760325019600.8,0.005,6,545.0,1
3232291856,3232261126,49168,80,TCP,1489760294759458.2,0.0069999999999999,6,545.0,1
3232261126,3232291856,80,14834,TCP,1489760281208860.2,0.003,3,206.0,0
3232291856,3232289282,33535,6490,TCP,1489767225211983.8,0.0,1,58.0,1
3232261126,3232291856,80,9864,TCP,1489760281125103.0,0.002,4,272.0,0
3232261126,3232291856,80,50436,TCP,1489760298659249.0,0.002,4,272.0,0
3232261126,3232291856,80,58233,TCP,1489760324255591.5,0.0032283529810536948,4,272.0,0
3232291856,3232289284,33535,1737,TCP,1489766241607961.5,0.0,1,58.0,1
3232289282,3232291856,5175,33535,TCP,1489767236325508.8,0.0,1,54.0,0
3232291856,3232261126,36919,80,TCP,1489760286654565.0,0.004,5,479.0,1
3232291856,3232261126,36920,80,TCP,1489760289163035.5,0.003,5,479.0,1
3232261126,3232291856,80,51744,TCP,1489760302337402.2,0.002,4,272.0,0
3232291856,3232261126,60379,80,TCP,1489760278515098.8,0.006,5,479.0,1
3232291856,3232261126,36920,80,TCP,1489760287663468.0,0.005,5,479.0,1
3232291856,3232261126,52812,80,TCP,1489760304085968.0,0.003,6,545.0,1
3232291856,3232261126,53819,80,TCP,1489760307572321.2,0.008,6,545.0,1
3232291856,3232261126,55493,80,TCP,1489760311725470.0,0.003,5,479.0,1
3232291856,3232289285,36926,2072,TCP,1489771597041332.8,0.0,1,58.0,1
3232261126,3232291856,80,57587,TCP,1489760322104392.2,0.003,4,272.0,0
3232291856,3232261126,58297,80,TCP,1489760323780939.8,0.006,6,545.0,1
3232261126,3232291856,80,53728,TCP,1489760309026459.2,0.001,3,206.0,0
3232291856,3232261126,57143,80,TCP,1489760319941902.5,0.005,6,545.0,1
3232261126,3232291856,80,57520,TCP,1489760322449384.2,0.005,4,272.0,0
3232289283,3232261125,49496,444,TCP,1489766978646978.5,0.001,1,174.0,0
3232261126,3232291856,80,53685,TCP,1489760308824502.0,0.004,4,272.0,0
3232291848,3232261125,51738,445,TCP,1489765973799073.0,0.002,2,174.0,0
3232289281,3232291856,8012,33535,TCP,1489768349801415.2,0.0,1,54.0,0
3232291856,3232261126,52966,80,TCP,1489760305313469.5,0.005,6,545.0,1
3232291856,3232261126,49465,80,TCP,1489760296630998.0,0.003,6,545.0,1
3232291856,3232261126,48613,80,TCP,1489760293734995.8,0.004,5,479.0,1
3232291856,3232289284,36404,144,TCP,1489770693811002.5,0.0,1,58.0,1
3232291856,3232261126,36919,80,TCP,1489760285142959.0,0.004,5,479.0,1
3232291856,3232261126,49209,80,TCP,1489760295262854.0,0.005,6,545.0,1
3232291856,3232289285,33535,445,TCP,1489767372781600.0,0.0,1,58.0,1
3232291856,3232261126,59019,80,TCP,1489760325987963.8,0.008523254541511045,6,545.0,1
3232289281,3232291856,914,47862,TCP,1489771365914786.8,0.0,1,54.0,0
3232261125,3232291846,445,36919,TCP,1489762360179186.5,0.0,1,108.0,0
3232291856,3232261126,59710,80,TCP,1489760328730578.0,0.008,6,545.0,1
3232291856,3232261126,36919,80,TCP,1489760339778769.8,0.005,5,479.0,1
3232291856,3232261126,55764,80,TCP,1489760312280628.8,0.004,5,479.0,1
3232261126,3232291856,80,44372,TCP,1489760332202931.2,0.005,4,272.0,0
3232261125,3232291846,445,49450,TCP,1489766094015591.5,0.0,1,108.0,0
3232291856,3232289148,33535,13831,TCP,1489767615285614.5,0.0,1,58.0,1
3232291856,3232261126,48401,80,TCP,1489760291305827.8,0.004,6,545.0,1
3232291856,3232261126,57187,80,TCP,1489760318823671.8,0.005,6,545.0,1
3232291856,3232289284,36919,5255,TCP,1489771506605571.2,0.0,1,58.0,1
3232291856,3232261126,58455,80,TCP,1489760324314108.5,0.0069999999999999,6,545.0,1
3232289282,3232291856,80,36501,TCP,1489771030538235.8,0.0,1,54.0,0
3232261126,3232291856,80,36245,TCP,1489760338992196.2,0.003,4,272.0,0
3232261126,3232291856,80,53877,TCP,1489760307252488.8,0.004,3,206.0,0
3232261126,3232291856,80,4991,UDP,1489767567374901.0,0.0,1,235.09574527727287,0
3232261125,3232261125,33535,65389,TCP,1489760322811350.2,43.73603279146727,129756,187821245.42966437,0
3232291856,3232261126,60460,80,TCP,1489760329867436.0,0.004,5,479.0,1
3232291856,3232261126,36969,80,TCP,1489760287208141.5,0.005,6,545.0,1
3232261125,3232289307,445,52658,TCP,1489769290843042.8,0.0,1,108.0,0
3232291856,3232261126,33475,80,TCP,1489760282425015.5,0.006,5,479.0,1
3232289283,3232261125,51507,664,TCP,1489767423406092.2,0.003,2,174.0,0
3232291856,3232261126,50215,80,TCP,1489760295234255.8,0.004,6,545.0,1
3232261126,3232291856,80,33535,TCP,1489760281902203.5,0.005,4,272.0,0
3232291856,3232261126,36919,80,TCP,1489760336017083.8,0.004,5,479.0,1
3232291856,3232261126,33535,80,TCP,1489760282814139.5,0.006,6,545.0,1
3232289282,3232291856,445,34568,TCP,1489766184240460.2,0.0,1,56.50685782933889,0
3232261126,3232291856,80,44691,TCP,1489760291384022.8,0.002,4,272.0,0
3232291856,3232261126,37013,80,TCP,1489760333110236.5,0.006,6,545.0,1
3232291856,3232261126,36919,80,TCP,1489760334715805.2,0.006,6,545.0,1
3232261126,3232291856,80,55163,TCP,1489760310525814.0,0.002,4,272.0,0
3232291856,3232261126,34359,80,TCP,1489760338051066.5,0.005,6,545.0,1
3232261126,3232291856,80,60442,TCP,1489760279314997.5,0.002,4,272.0,0
3232261125,3232289285,445,35223,TCP,1489765062877028.8,0.0,1,108.0,0
3232289281,3232291856,13169,34582,TCP,1489768443329665.5,0.0,1,54.0,0
3232261126,3232291856,80,45802,TCP,1489760290184057.5,0.005,4,272.0,0
3232261126,3232291856,80,52262,TCP,1489760300789621.8,0.008,4,272.0,0
3232261126,3232291856,80,53383,TCP,1489760308098144.5,0.005,4,272.0,0
3232291856,3232261126,51525,80,TCP,1489760301735968.8,0.005,5,479.0,1
3232261126,3232291856,80,54182,TCP,1489760311746235.0,0.005,4,272.0,0
3232261126,3232291856,80,57112,TCP,1489760318068813.8,0.005,4,272.0,0
3232291856,3232261126,49146,80,TCP,1489760292587186.0,0.004,6,545.0,1
3232291856,3232261126,34715,80,TCP,1489760339941143.5,0.008,6,545.0,1
3232291856,3232261125,45978,993,TCP,1489771239917419.0,0.0,1,58.0,0
3232291856,3232261126,45945,80,TCP,1489760290498683.2,0.003,5,479.0,1
3232261126,3232291856,80,59878,TCP,1489760277898665.0,0.003,4,272.0,0
3232261126,3232291856,80,53368,TCP,1489760304295605.8,0.003,4,272.0,0
3232291846,3232261125,50817,445,TCP,1489765819210137.0,0.004,2,174.0,0
3232261126,3232291856,80,57170,TCP,1489760322390976.2,0.008,4,272.0,0
3232261126,3232291856,80,49904,TCP,1489760295937044.0,0.002,3,206.0,0
3232289282,3232291856,1000,34781,TCP,1489768239044921.0,0.0,1,54.0,0
3232291856,3232261126,40043,80,TCP,1489760290952867.5,0.005,6,545.0,1
3232291856,3232261126,57301,80,TCP,1489760319731817.5,0.004,6,545.0,1
3232291856,3232261126,52314,80,TCP,1489760304707265.0,0.005,6,545.0,1
3232291856,3232289281,33535,60068,TCP,1489765220871126.2,0.0,1,58.0,1
3232291856,3232261126,33535,80,TCP,1489760283879321.8,0.002,6,545.0,1
3232261126,3232291856,80,35465,TCP,1489760283701443.2,0.003,4,272.0,0
3232261126,3232291856,80,35737,TCP,1489760286719725.8,0.003,4,272.0,0
3232261126,3232291856,80,50496,TCP,1489760318345598.5,0.00991191157558818,4,272.0,0
3232291856,3232261126,34913,80,TCP,1489760333022641.0,0.004,6,545.0,1
3232261126,3232291856,80,52254,TCP,1489760304624455.8,0.003,4,272.0,0
3232261125,3232289285,445,45800,TCP,1489767954177381.8,0.0,1,108.0,0
3232291856,3232289281,34019,1478,TCP,1489768591696629.8,0.0,1,58.0,1
3232261126,3232291856,80,47743,TCP,1489760292552617.8,0.002,4,272.0,0
3232291856,3232261126,57558,80,TCP,1489760321388525.2,0.004,6,545.0,1
3232289282,3232291856,80,33535,TCP,1489766024930831.0,0.0,1,58.0,0
3232261126,3232291856,80,51118,TCP,1489760300054551.8,0.005,4,272.0,0
3232261126,3232291856,80,55339,TCP,1489760311417321.8,0.002,4,272.0,0
3232291856,3232261126,45748,80,TCP,1489760289128966.2,0.003,5,479.0,1
3232291856,3232261125,52123,445,TCP,1489770577403998.8,0.002,1,108.0,0
3232261126,3232291856,80,49932,TCP,1489760297292398.2,0.001,3,206.0,0
3232291856,3232261126,51942,80,TCP,1489760303846932.2,0.002,5,479.0,1
3232261126,3232291856,80,53921,TCP,1489760308111388.8,0.006,4,272.0,0
3232291856,3232261126,53288,80,TCP,1489760305280081.2,0.004,5,479.0,1
3232291856,3232261126,51790,80,TCP,1489760300948049.0,0.005,6,545.0,1
3232291856,3232261126,36922,80,TCP,1489760286762924.8,0.002,6,545.0,1
3232291856,3232261126,33298,80,TCP,1489760281896028.8,0.004,6,545.0,1
3232291856,3232261126,50011,80,TCP,1489760296376516.5,0.003,6,545.0,1
3232261126,3232291856,80,59079,TCP,1489760327447342.2,0.006,3,206.0,0
3232291856,3232261126,54968,80,TCP,1489760313268881.8,0.003,5,479.0,1
3232291856,3232289283,33535,36919,TCP,1489766733146843.0,0.0,1,58.0,1
3232291856,3232261126,60596,80,TCP,1489760332921844.2,0.004,5,479.0,1
3232289283,3232291856,80,37359,TCP,1489772036743658.8,0.0,1,54.0,0
3232291856,3232261126,52747,80,TCP,1489760303246691.0,0.005,6,545.0,1
3232291856,3232261126,34881,80,TCP,1489760284460686.8,0.006,6,545.0,1
3232291856,3232261126,50891,80,TCP,1489760297303699.8,0.002,5,479.0,1
3232261126,3232291856,80,58833,TCP,1489760325891896.0,0.005,4,272.0,0
3232289282,3232261125,33535,445,TCP,1489765126200497.0,0.0,1,58.0,0
3232291856,3232261126,0,0,ICMP,1489760309879470.0,45.483,3,545.0,1
3232291856,3232261126,36919,80,TCP,1489760338402835.2,0.005,6,545.0,1
3232291856,3232289283,36919,1721,TCP,1489771619938169.5,0.0,1,58.0,1
3232291856,3232261126,56846,80,TCP,1489760319413921.2,0.009,6,545.0,1
3232291856,3232261126,55418,80,TCP,1489760311653792.0,0.008,6,545.0,1
3232291856,3232261126,44328,80,TCP,1489760289260699.8,0.004,5,479.0,1
3232261126,3232291856,80,36919,TCP,1489760340729518.2,0.005,3,206.0,0
3232261125,3232290111,445,35997,TCP,1489766780104466.2,0.0,1,108.0,0
3232261126,3232291856,80,50773,TCP,1489760296992968.2,0.005,4,272.0,0
3232261126,3232291856,80,57926,TCP,1489760322615707.2,0.0069999999999999,4,272.0,0
3232261126,3232291856,80,48804,TCP,1489760296768910.0,0.003,3,206.0,0
3232261126,3232291856,80,53702,TCP,1489760308185454.8,0.001,4,272.0,0
3232291856,3232289285,36920,2291,TCP,1489771315877728.8,0.0,1,58.0,1
3232291856,3232261126,36919,80,TCP,1489760284894678.8,0.002,5,479.0,1
3232261126,3232291856,80,33860,TCP,1489760283135449.0,0.006,4,272.0,0
3232261126,3232291856,80,48104,TCP,1489760296469692.2,0.002,4,272.0,0
3232261126,3232291856,80,36912,TCP,1489760340125789.8,0.005,4,272.0,0
3232291856,3232261126,53471,80,TCP,1489760307518448.5,0.006,6,545.0,1
3232261126,3232291856,80,36119,TCP,1489760335347714.2,0.0,4,272.0,0
3232261126,3232291856,80,59491,TCP,1489760326273039.5,0.005,4,272.0,0
3232291856,3232261126,60560,80,TCP,1489760333030056.2,0.003,6,545.0,1
3232291856,3232261126,35399,80,TCP,1489760284580972.5,0.003,6,545.0,1
3232261126,3232291856,80,59392,TCP,1489760327735573.8,0.002,4,272.0,0
3232291856,3232261126,36919,80,TCP,1489760581874647.2,0.003,5,479.0,1
3232291856,3232261126,57856,80,TCP,1489760322972767.8,0.005,5,479.0,1
3232261126,3232291856,80,60512,TCP,1489760335590945.8,0.005,4,272.0,0
3232261126,3232291856,80,33326,TCP,1489760281719678.5,0.004,4,272.0,0
3232289281,3232291856,1000,33535,TCP,1489766137726182.8,0.0,1,54.0,0
3232261126,3232291856,80,50993,TCP,1489760299530197.2,0.003,4,272.0,0
3232291856,3232261126,58647,80,TCP,1489760323930787.8,0.005,6,545.0,1
3232289282,3232291856,33222,35769,TCP,1489771224201733.0,0.0,1,54.0,0
3232291856,3232289282,33635,2672,TCP,1489769126659556.5,0.0,1,58.0,1
3232261126,3232291856,80,56829,TCP,1489760313930816.2,0.004,3,206.0,0
3232261126,3232291856,80,57623,TCP,1489760322257916.2,0.004,4,272.0,0
3232291856,3232289285,33535,2307,TCP,1489765649416694.5,0.0,1,58.0,1
3232261126,3232291856,80,36924,TCP,1489766682619304.5,0.003,4,272.0,0
3232291856,3232261126,51134,80,TCP,1489760300159863.8,0.003,5,479.0,1
3232291856,3232261126,56620,80,TCP,1489760315291388.5,0.008,6,545.0,1
3232261126,3232291856,80,48949,TCP,1489760296834940.8,0.0,4,272.0,0
3232291856,3232261126,56630,80,TCP,1489760317584677.2,0.0069999999999999,6,545.0,1
3232291856,3232261126,33535,80,TCP,1489760282119894.2,0.011,6,545.0,1
3232261125,3232291856,445,59161,TCP,1489770575433597.0,0.0,1,108.0,0
3232261126,3232291856,80,34706,TCP,1489760285193710.5,0.005,4,272.0,0
3232289281,3232261125,36919,445,TCP,1489770933206270.5,0.0,1,58.0,0
3232291856,3232261126,52014,80,TCP,1489760301486104.2,0.004,6,545.0,1
3232291856,3232261126,35485,80,TCP,1489760284673081.8,0.0069999999999999,6,545.0,1
3232291856,3232261126,55461,80,TCP,1489760311734800.5,0.006,5,479.0,1
3232291856,3232261126,33535,80,TCP,1489760281969645.2,0.005,6,545.0,1
3232261126,3232291856,80,36919,TCP,1489760285047839.0,0.005,4,272.0,0
3232291856,3232261126,33557,80,TCP,1489760283850436.0,0.003,6,545.0,1
3232261126,3232291856,80,58034,TCP,1489760322009670.2,0.0,4,272.0,0
3232291856,3232261126,33536,80,TCP,1489760331245078.0,0.003,5,479.0,1
3232291856,3232261126,58141,80,TCP,1489760322983113.8,0.005,6,545.0,1
3232291856,3232261126,49924,80,TCP,1489760298552941.0,0.003,5,479.0,1
3232261126,3232291856,80,58843,TCP,1489760323796500.8,0.003,3,206.0,0
3232261126,3232291856,80,41423,TCP,1489760290767004.2,0.003,4,272.0,0
3232261126,3232291856,80,47952,TCP,1489760288053139.2,0.003,4,272.0,0
3232291856,3232261126,52533,80,TCP,1489760303281300.5,0.0069999999999999,6,545.0,1
3232291856,3232289285,33624,8206,TCP,1489768379237127.2,0.0,1,58.0,1
3232261126,3232291856,80,36919,TCP,1489760334730800.8,0.004,4,272.0,0
3232291856,3232261126,51454,80,TCP,1489760304608175.0,0.004,6,545.0,1
3232261126,3232291856,80,55834,TCP,1489760313777434.2,0.002,4,272.0,0
3232261126,3232291856,80,53263,TCP,1489760307459163.8,0.002,4,272.0,0
3232261126,3232291856,80,52239,TCP,1489760304489083.2,0.003,4,272.0,0
3232291856,3232289284,35384,1227,TCP,1489770377932868.5,0.0,1,58.0,1
3232261126,3232291856,80,51766,TCP,1489760299194811.0,0.002,4,272.0,0
3232291856,3232261126,36552,80,TCP,1489760285984629.8,0.008,6,545.0,1
3232289282,3232291856,9175,33869,TCP,1489770181966800.2,0.0,1,54.0,0
3232261126,3232291856,80,55749,TCP,1489760313542153.8,0.006,4,272.0,0
3232261125,3232289284,445,33922,TCP,1489771657831660.0,0.0,1,108.0,0
3232261125,3232289285,445,33577,TCP,1489770826607565.8,0.0,1,108.0,0
3232291856,3232289284,36920,3492,TCP,1489771371584099.8,0.0,1,58.0,1
3232261126,3232291856,80,52295,TCP,1489760301836508.0,0.002,4,272.0,0
3232291856,3232261126,35898,80,TCP,1489760335869293.5,0.003,6,545.0,1
3232291856,3232261126,51688,80,TCP,1489760302521486.2,0.004,5,479.0,1
3232261126,3232291856,80,58316,TCP,1489760324953652.2,0.01,4,272.0,0
3232291856,3232261126,33618,80,TCP,1489760283497108.8,0.0069999999999999,6,545.0,1
3232291856,3232289284,34138,8565,TCP,1489767948196831.2,0.0,1,58.0,1
3232261126,3232291856,80,52345,TCP,1489760302940663.2,0.004,4,272.0,0
3232291856,3232261126,52596,80,TCP,1489760306922497.5,0.006,5,479.0,1
3232291856,3232289281,36919,445,TCP,1489770934490757.8,0.0,1,58.0,1
3232261126,3232291856,80,51024,TCP,1489760297947004.5,0.004,4,272.0,0
3232289282,3232291856,33294,33535,TCP,1489767765140546.5,0.0,1,54.0,0
3232291849,3232291856,0,2,ICMP,1489761175725362.5,0.0,1,92.0,0
3232291856,3232261126,52932,80,TCP,1489760305878396.2,0.005,6,545.0,1
3232291856,3232261126,53936,80,TCP,1489760308228033.0,0.005,6,545.0,1
3232261126,3232291856,80,49289,TCP,1489760294466854.8,0.002,4,272.0,0
3232291856,3232289285,36919,1654,TCP,1489772045409085.8,0.0,1,58.0,1
3232261126,3232291856,80,53149,TCP,1489760307333146.5,0.002,4,272.0,0
3232291856,3232261126,57251,80,TCP,1489760322766750.5,0.002,5,479.0,1
3232261126,3232291856,80,36919,TCP,1489762271533545.8,0.006124005978996251,4,272.0,0
3232291856,3232261126,33536,80,TCP,1489760340350618.2,0.003,6,545.0,1
3232291856,3232289283,0,0,ICMP,1489767222374767.5,45.483,4,951.7156710072637,1
3232291856,3232291856,445,80,UDP,1489765375033271.5,0.0,1,108.0,0
3232291856,3232261126,47807,80,TCP,1489760291558914.0,0.006,6,545.0,1
3232261126,3232291856,80,52798,TCP,1489760303728696.2,0.0,4,272.0,0
3232291856,3232289285,33535,1066,TCP,1489767308877850.0,0.0,1,58.0,1
3232261126,3232291856,80,49432,TCP,1489760295304740.8,0.0069999999999999,4,272.0,0
3232291856,3232289284,33535,5979,TCP,1489766185527306.5,0.0,1,58.0,1
3232261126,3232291856,80,52345,TCP,1489760301709000.0,0.0069999999999999,4,272.0,0
3232291856,3232261126,37377,80,TCP,1489760288905132.5,0.006,6,545.0,1
3232261126,3232291856,80,50579,TCP,1489760298071718.5,0.002,3,206.0,0
3232291856,3232289284,33535,80,TCP,1489765942507037.8,0.0,1,58.0,1
3232261126,3232291856,80,50877,TCP,1489760297251428.8,0.002,4,272.0,0
3232289281,3232291856,445,33692,TCP,1489767197974785.5,0.0,1,54.0,0
3232261126,3232291856,80,33720,TCP,1489760283239806.8,0.006,3,206.0,0
3232261126,3232291856,80,59148,TCP,1489760324888377.0,0.0,1,58.0,0
3232261126,3232291856,80,48551,TCP,1489760293276417.2,0.0,4,272.0,0
3232261126,3232291856,80,45830,TCP,1489760291483564.8,0.009,4,272.0,0
3232261125,3232291856,445,53086,TCP,1489760338252747.2,0.0,1,108.0,0
3232261126,3232291856,80,37215,TCP,1489760286950747.5,0.005,4,272.0,0
3232261126,3232291856,80,49697,TCP,1489760294860302.0,0.004,4,272.0,0
3232261126,3232291856,80,53978,TCP,1489760310515586.5,0.003,3,206.0,0
3232291856,3232261126,35956,80,TCP,1489760335453508.2,0.006,5,479.0,1
3232261126,3232291856,80,60071,TCP,1489760330841556.8,0.0,4,272.0,0
3232291856,3232261126,34101,80,TCP,1489760283542641.0,0.003,6,545.0,1
3232261126,3232291856,80,36964,TCP,1489760286863128.0,0.002,3,206.0,0
3232289281,3232291856,2345,37223,TCP,1489771625582995.0,0.0,1,54.0,0
3232289281,3232291856,33535,33354,TCP,1489767362865948.5,0.0,1,54.0,0
3232291856,3232261126,50715,80,TCP,1489760296843850.2,0.0069999999999999,6,545.0,1
3232291856,3232261126,57699,80,TCP,1489760319643685.8,0.006,6,545.0,1
3232291848,3232261125,50012,445,TCP,1489766770075422.8,0.006,2,174.0,0
3232291844,3232261125,50143,445,TCP,1489766567351185.2,0.003,2,174.0,0
3232261126,3232291856,80,36252,TCP,1489760334988351.8,0.004,3,206.0,0
3232291856,3232289284,33535,2006,TCP,1489767098612952.0,0.0,1,58.0,1
3232289284,3232261125,54626,445,TCP,1489763041907430.5,0.004,2,174.0,0
3232291856,3232261126,33548,80,TCP,1489760282812167.2,0.0069999999999999,6,545.0,1
3232291856,3232261126,36919,80,TCP,1489760287423827.5,0.005,5,479.0,1
3232261126,3232291856,80,54743,TCP,1489760309846639.8,0.003,3,206.0,0
3232261126,3232291856,80,54040,TCP,1489760309105296.8,0.003,4,272.0,0
3232291856,3232289285,33535,8026,TCP,1489766141710397.0,0.0,1,58.0,1
3232291856,3232261126,36919,80,TCP,1489760286651290.5,0.004,5,479.0,1
3232291856,3232261126,52422,80,TCP,1489760301538146.8,0.004,6,545.0,1
3232291856,3232289284,0,8,ICMP,1489767427120874.5,0.0,1,42.0,1
3232291856,3232261126,49506,80,TCP,1489760295604623.0,0.003,6,545.0,1
3232261126,3232291856,80,48721,TCP,1489760294203355.8,0.004,3,206.0,0
3232291856,3232289284,36919,10193,TCP,1489771284144853.5,0.0,1,58.0,1
3232261126,3232291856,80,55366,TCP,1489760312616393.5,0.006,4,272.0,0
3232261126,3232291856,80,35265,TCP,1489760331925411.2,0.008,3,206.0,0
3232291856,3232261126,3409,80,TCP,1489760280582556.8,0.003,5,479.0,1
3232261126,3232291856,80,37377,TCP,1489760286381161.2,0.006,4,272.0,0
3232291856,3232289283,33535,6525,TCP,1489767057585116.8,0.0,1,58.0,1
3232291856,3232289282,35462,47456,TCP,1489770840887680.0,0.0,1,58.0,1
3232261126,3232291856,80,49229,TCP,1489760296756497.0,0.004,4,272.0,0
3232291856,3232261126,35656,80,TCP,1489760335088991.0,0.004,6,545.0,1
3232261126,3232291856,80,33690,TCP,1489760282416018.5,0.002,4,272.0,0
3232291856,3232261126,56241,80,TCP,1489760315068873.5,0.0,6,545.0,1
3232289281,3232291856,52,35294,TCP,1489767123590568.0,0.0,1,54.0,0
3232291856,3232261126,33536,80,TCP,1489760284872216.2,0.003,6,545.0,1
3232261126,3232291856,80,50155,TCP,1489760297241107.5,0.001,3,206.0,0
3232291856,3232289283,33536,1551,TCP,1489767558592286.8,0.0,1,58.0,1
3232261126,3232291856,80,36919,TCP,1489760288543773.8,0.002,4,272.0,0
3232289282,3232291856,1628,33547,TCP,1489767857932901.2,0.0,1,54.0,0
3232291856,3232261126,53997,80,TCP,1489760330829938.8,0.006,6,545.0,1
3232291856,3232261126,36920,80,TCP,1489760337444883.0,0.006,6,545.0,1
3232261126,3232291856,80,47784,TCP,1489760292458916.8,0.003,4,272.0,0
3232289281,3232291856,40069,36721,TCP,1489770938178786.0,0.0,1,54.0,0
3232291842,3232261125,50770,148,TCP,1489765557616059.2,0.003,2,174.0,0
3232291856,3232261126,60749,80,TCP,1489760281042549.8,0.003,5,479.0,1
3232291856,3232261126,54003,80,TCP,1489760307185121.5,0.002,5,479.0,1
3232291856,3232261126,34683,80,TCP,1489760335891908.2,0.005,6,545.0,1
3232261126,3232291856,80,51747,TCP,1489760300915040.0,0.005,4,272.0,0
3232261126,3232291856,80,49826,TCP,1489760297908076.8,0.002,3,206.0,0
3232291850,3232261125,36920,445,TCP,1489766800410208.2,0.003,2,174.0,0
3232291856,3232289284,33535,3354,TCP,1489767059236988.5,0.0,1,58.0,1
3232291856,3232289281,36872,1299,TCP,1489771790915721.0,0.0,1,58.0,1
3232261126,3232291856,80,49740,TCP,1489760294837736.8,0.005,3,206.0,0
3232291856,3232261126,58750,80,TCP,1489760323581450.8,0.003,6,545.0,1
3232291856,3232261126,58496,80,TCP,1489760323492654.5,0.008,6,545.0,1
3232289282,3232291856,6683,34082,TCP,1489768913764515.2,0.0,1,54.0,0
3232261125,3232291844,445,50239,TCP,1489767932796660.8,0.0,1,92.0,0
3232261125,3232289285,445,39669,TCP,1489767592761442.2,0.0,1,108.0,0
3232291856,3232261126,36587,80,TCP,1489760340405409.5,0.005,6,545.0,1
3232261126,3232291856,80,60937,TCP,1489760280000715.2,0.006,4,272.0,0
3232291856,3232261126,56135,80,TCP,1489760314386566.8,0.005,6,545.0,1
3232291856,3232261126,48957,80,TCP,1489760294889768.2,0.003,5,479.0,1
3232261126,3232291856,80,46828,TCP,1489760294485077.2,0.004,4,272.0,0
3232261126,3232291856,80,33535,TCP,1489760281983775.2,0.0069999999999999,4,272.0,0
3232291856,3232261126,36919,80,TCP,1489760340080378.8,0.004,6,545.0,1
3232291856,3232261126,59233,80,TCP,1489760326069235.0,0.003,5,479.0,1
3232291856,3232289284,36919,1049,TCP,1489770944024854.8,0.0,1,58.0,1
3232291856,3232289285,33535,2025,TCP,1489767951996819.2,0.0,1,58.0,1
3232291856,3232261126,51171,80,TCP,1489760300071585.0,0.002,6,545.0,1
3232289282,3232261125,50647,445,TCP,1489761743284602.5,0.0,1,58.0,0
3232291856,3232261126,36919,80,TCP,1489760289288778.2,0.004,6,545.0,1
3232291848,3232261125,36919,443,TCP,1489762519438663.8,0.002,2,174.0,0
3232261126,3232291856,80,49741,TCP,1489760338452918.2,0.005,4,272.0,0
3232261126,3232291856,80,54334,TCP,1489760311709129.5,0.005,4,272.0,0
3232261126,3232291856,80,55537,TCP,1489760308974506.8,0.004,3,206.0,0
3232291856,3232261126,50716,80,TCP,1489760299300048.5,0.004,5,479.0,1
3232261126,3232291856,80,54074,TCP,1489760310043437.0,0.006,4,272.0,0
3232261126,3232291856,80,58112,TCP,1489760321736400.5,0.004,4,272.0,0
3232291856,3232289284,36920,5008,TCP,1489770872557802.2,0.0,1,58.0,1
3232261126,3232291856,80,35882,TCP,1489760284921841.2,0.0024153524785582203,3,206.0,0
3232261126,3232291849,80,33535,TCP,1489760342999917.8,0.004,3,206.0,0
3232291856,3232261126,48746,80,TCP,1489760293226156.0,0.002,5,479.0,1
3232261126,3232291856,80,51564,TCP,1489760320129208.5,0.004,4,272.0,0
3232261126,3232291856,80,36058,TCP,1489760335472151.8,0.004,3,206.0,0
