srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label
3232289282,3232291856,33535,33535,TCP,1489767637057651.0,0.0,1,54.0,0
3232291856,3232289284,35512,3971,TCP,1489770899075081.2,0.0,1,58.0,1
3232261126,3232291856,80,33814,TCP,1489760283893721.8,0.004,4,272.0,0
3232289281,3232291856,445,33279,TCP,1489767236713307.2,0.0,1,54.0,0
3232291856,3232261126,52888,80,TCP,1489760306614986.5,0.005,5,479.0,1
3232261126,3232291856,80,53460,TCP,1489760308352765.2,0.01,4,272.0,0
3232289282,3232291856,1328,33535,TCP,1489766632179463.2,0.0,1,54.0,0
3232261126,3232291856,80,52886,TCP,1489760302836053.5,0.005,3,206.0,0
3232291856,3232261126,54141,80,TCP,1489760308102927.5,0.005,6,545.0,1
3232261126,3232291856,80,50203,TCP,1489760298844130.2,0.005,3,206.0,0
3232291856,3232289282,33535,4062,TCP,1489766450329037.5,0.0,1,58.0,1
3232291856,3232261126,54220,80,TCP,1489760307219288.2,0.006,6,545.0,1
3232261126,3232291856,80,36919,TCP,1489760286689062.2,0.002,4,272.0,0
3232291856,3232261126,36919,80,TCP,1489760286980232.2,0.008,6,545.0,1
3232261126,3232291856,80,58860,TCP,1489760325906219.2,0.006,4,272.0,0
3232261126,3232291856,80,50610,TCP,1489760300342350.5,0.003,4,272.0,0
3232261126,3232291856,80,48815,TCP,1489760293606240.2,0.002,3,206.0,0
3232291856,3232261126,50000,80,TCP,1489760295627932.2,0.002,6,545.0,1
3232261126,3232291856,80,52673,TCP,1489760307580469.2,0.002,4,272.0,0
3232261126,3232291856,80,60055,TCP,1489760332092348.5,0.004,4,272.0,0
3232261126,3232291856,80,52883,TCP,1489760305056992.0,0.003,3,272.0,0
3232291856,3232261126,36919,80,TCP,1489760286526252.8,0.004,5,479.0,1
3232261126,3232291856,80,36102,TCP,1489760287266383.5,0.005,4,272.0,0
3232291856,3232289284,34853,2777,TCP,1489771774907960.0,0.0,1,58.0,1
3232261126,3232291856,80,48902,TCP,1489760291764856.0,0.002,4,272.0,0
3232291856,3232261126,53765,80,TCP,1489760305948957.0,0.003,6,545.0,1
3232291856,3232261126,37305,80,TCP,1489760290532512.5,0.0,6,545.0,1
3232291853,3232261125,56055,445,TCP,1489766163414348.5,0.006,2,174.0,0
3232291856,3232289285,34912,2848,TCP,1489768475366591.2,0.0,1,58.0,1
3232291856,3232289284,33536,2088,TCP,1489766188797071.8,0.0,1,58.0,1
3232261126,3232291856,80,36919,TCP,1489760287298915.0,0.003,4,272.0,0
3232291856,3232261126,40296,80,TCP,1489760290770916.2,0.006,6,545.0,1
3232261126,3232291856,80,46895,TCP,1489760288424197.8,0.002,4,272.0,0
3232261126,3232291856,80,59736,TCP,1489760331090392.0,0.004,3,206.0,0
3232261126,3232291856,80,48931,TCP,1489760291201728.5,0.002,4,272.0,0
3232261126,3232291856,80,58997,TCP,1489760323657567.2,0.0,4,272.0,0
3232291856,3232289284,33535,2082,TCP,1489766476603044.0,0.0,1,58.0,1
3232261126,3232291856,80,55623,TCP,1489760314362394.5,0.004,3,206.0,0
3232291856,3232261126,56209,80,TCP,1489760315945673.8,0.006,6,545.0,1
3232291856,3232289284,37022,445,TCP,1489771673098205.5,0.0,1,58.0,1
3232291856,3232261126,54779,80,TCP,1489760311174976.2,0.006,6,545.0,1
3232291856,3232261126,56266,80,TCP,1489760312660051.0,0.001,6,545.0,1
3232261126,3232291856,80,57071,TCP,1489760319293121.8,0.0069999999999999,4,272.0,0
3232261125,3232291856,445,48694,TCP,1489762949056919.2,0.0,1,108.0,0
3232291856,3232289285,34850,445,TCP,1489767969560587.2,0.0,1,58.0,1
3232261125,3232291856,445,49250,TCP,1489765481250043.5,0.0,1,108.0,0
3232291856,3232261126,39198,80,TCP,1489760288897163.2,0.008,6,545.0,1
3232291856,3232261126,57607,80,TCP,1489760320913444.5,0.004,6,545.0,1
3232291856,3232261126,53244,80,TCP,1489760307063506.2,0.004,6,545.0,1
3232261126,3232291856,80,50097,TCP,1489760298846408.8,0.001,3,206.0,0
3232261126,3232291856,80,49125,TCP,1489760295594136.2,0.005,3,206.0,0
3232261126,3232291856,80,49343,TCP,1489760295861796.0,0.004,4,272.0,0
3232261125,3232289285,445,36715,TCP,1489770150843666.5,0.0,1,108.0,0
3232261125,3232289284,445,34418,TCP,1489769194607737.2,0.0,1,108.0,0
3232291856,3232261126,48502,80,TCP,1489760296098332.8,0.011,6,545.0,1
3232261126,3232291856,80,50993,TCP,1489760299484682.8,0.004,3,206.0,0
3232261126,3232291856,80,59966,TCP,1489760330023883.5,0.0,4,272.0,0
3232261126,3232291856,80,49424,TCP,1489760295445822.2,0.004,4,272.0,0
3232291856,3232289284,33536,60084,TCP,1489767280324080.5,0.0,1,58.0,1
3232261126,3232291856,80,40227,TCP,1489760290340088.8,0.004,4,272.0,0
3232291856,3232289282,33535,33535,TCP,1489768345450471.5,0.0,1,58.0,1
3232291856,3232261126,60140,80,TCP,1489760330632852.5,0.002,6,545.0,1
3232261126,3232291856,80,52093,TCP,1489760300493486.2,0.006,4,272.0,0
3232261126,3232291856,80,44241,TCP,1489760320860264.0,0.008,4,272.0,0
3232291856,3232261126,45808,80,TCP,1489760291510390.0,0.004,5,479.0,1
3232291856,3232261126,57259,80,TCP,1489760319565949.2,0.005,5,479.0,1
3232291856,3232261126,50797,80,TCP,1489760298825790.2,0.01,6,545.0,1
3232289285,3232291856,445,34762,TCP,1489768259202000.5,0.0,1,58.0,0
3232291856,3232261126,36828,80,TCP,1489760331861128.8,0.005,6,545.0,1
3232291856,3232261126,36919,80,TCP,1489760336682355.8,0.009,6,545.0,1
3232291856,3232261126,53767,80,TCP,1489760309912512.8,0.005,5,479.0,1
3232291856,3232261126,57654,80,TCP,1489760319844587.8,0.003,6,545.0,1
3232261126,3232291856,80,43849,TCP,1489760290636117.0,0.003,4,272.0,0
3232291856,3232261126,36919,80,TCP,1489760286576719.5,0.001,6,545.0,1
3232261126,3232291856,80,49607,TCP,1489760295848182.0,0.008,4,272.0,0
3232291856,3232289284,36920,34051,TCP,1489770733606338.8,0.0,1,58.0,1
3232291856,3232289281,35588,3294,TCP,1489770857039438.8,0.0,1,58.0,1
3232261126,3232291856,80,53779,TCP,1489760309539990.2,0.004,4,272.0,0
3232291856,3232261126,34651,80,TCP,1489760339633354.2,0.01,6,545.0,1
3232291856,3232261126,48660,80,TCP,1489760290021367.5,0.0069999999999999,6,545.0,1
3232291856,3232261126,50026,80,TCP,1489760294691602.5,0.005,6,545.0,1
3232291856,3232289285,33536,4768,TCP,1489767292772921.5,0.0,1,58.0,1
3232289283,3232291856,80,33615,TCP,1489767290335799.5,0.0,1,54.0,0
3232261126,3232291856,80,36212,TCP,1489760286591519.0,0.003,3,206.0,0
3232291856,3232261126,48289,80,TCP,1489760293953529.8,0.0069999999999999,6,545.0,1
3232261126,3232291856,80,32788,TCP,1489760282236676.5,0.002,3,206.0,0
3232261126,3232291856,80,36726,TCP,1489760289275932.0,0.004,3,206.0,0
3232289281,3232291856,1146,36941,TCP,1489771303532689.8,0.0,1,54.0,0
3232261126,3232291856,80,57861,TCP,1489760323313125.8,0.01,4,272.0,0
3232261126,3232291856,80,36014,TCP,1489761106898753.2,0.004,4,272.0,0
3232261126,3232291856,80,57655,TCP,1489760320906955.5,0.003,4,272.0,0
3232291856,3232261126,59785,80,TCP,1489760330514093.2,0.006,6,545.0,1
3232291856,3232289285,36919,19060,TCP,1489771946886617.8,0.0,1,58.0,1
3232291856,3232261126,55889,80,TCP,1489760313870646.0,0.005,5,479.0,1
3232261126,3232291856,80,55200,TCP,1489760315074400.5,0.004,4,272.0,0
3232291856,3232289283,33994,1065,TCP,1489767801940510.2,0.0,1,58.0,1
3232291856,3232261126,36445,80,TCP,1489760335632262.2,0.004,5,479.0,1
3232291856,3232291856,35375,22208,TCP,1489770648819795.8,0.004,1,58.0,1
3232261126,3232291856,80,36919,TCP,1489763266743084.5,0.002,4,206.0,0
3232289284,3232291856,445,33535,TCP,1489765950713926.0,0.0,1,58.0,0
3232291856,3232289284,33535,3000,TCP,1489766769203333.5,0.0,1,58.0,1
3232291856,3232261126,55884,80,TCP,1489760314230609.8,0.006,6,545.0,1
3232261126,3232291856,80,50091,TCP,1489760298880807.8,0.003,4,272.0,0
3232291856,3232261124,59070,445,TCP,1489766635618781.8,0.050898117975787256,7,945.0039454465066,0
3232261126,3232291856,80,36266,TCP,1489760335303128.8,0.005,3,206.0,0
3232261126,3232291856,80,58735,TCP,1489760323859466.8,0.003,3,206.0,0
3232261126,3232291856,80,56256,TCP,1489760314476174.0,0.003,4,272.0,0
3232261126,3232291856,80,36838,TCP,1489760286012576.5,0.005,4,272.0,0
3232291856,3232261126,49051,80,TCP,1489760293046083.8,0.0069999999999999,6,545.0,1
3232291856,3232261126,56206,80,TCP,1489760316987803.5,0.006,6,545.0,1
3232261126,3232291856,80,57787,TCP,1489760323123756.2,0.002,4,272.0,0
3232291856,3232289284,33536,1249,TCP,1489768061848100.0,0.0,1,58.0,1
3232291856,3232289284,33536,5623,TCP,1489767558304869.8,0.0,1,58.0,1
3232261126,3232291856,80,54958,TCP,1489760310082170.8,0.002,4,272.0,0
3232291856,3232261126,49047,80,TCP,1489760293827995.0,0.003,5,479.0,1
3232291856,3232261126,52659,80,TCP,1489760304930975.5,0.01124901991421137,6,545.0,1
3232261125,3232291851,445,45670,TCP,1489765113508932.0,0.0,1,108.0,0
3232289283,3232291856,2137,33535,TCP,1489767644732925.0,0.0,1,54.0,0
3232291856,3232261126,36700,80,TCP,1489760342892191.5,0.003,6,545.0,1
3232291856,3232261126,60772,80,TCP,1489760333109205.2,0.005,5,479.0,1
3232261126,3232291856,80,49733,TCP,1489760295825407.5,0.0,3,206.0,0
3232291856,3232261126,36920,80,TCP,1489760287174510.2,0.008,5,479.0,1
3232289282,3232291856,4487,33535,TCP,1489767708748928.5,0.0,1,54.0,0
3232261126,3232291856,80,33948,TCP,1489760283564194.8,0.003,4,272.0,0
3232261126,3232291856,80,51694,TCP,1489760300068329.5,0.005,4,272.0,0
3232261125,3232291853,445,53471,TCP,1489766586751553.5,0.0,1,108.0,0
3232289281,3232291856,5410,37056,TCP,1489771470695150.2,0.0,1,54.0,0
3232289282,3232261125,58298,559,TCP,1489765662598641.8,0.0,1,92.0,0
3232261126,3232291856,80,56270,TCP,1489760319299944.8,0.003,4,272.0,0
3232261126,3232291856,80,47843,TCP,1489760293229150.8,0.005,4,272.0,0
3232289282,3232291856,59016,36275,TCP,1489770942077407.2,0.0,1,54.0,0
3232289281,3232291856,1050,35447,TCP,1489771268598552.8,0.0,1,54.0,0
3232261126,3232291856,80,53466,TCP,1489760308843986.8,0.002,4,272.0,0
3232291856,3232261126,49147,80,TCP,1489760295887853.8,0.005,6,545.0,1
3232261126,3232291856,80,52166,TCP,1489760299884804.8,0.006,4,272.0,0
3232291856,3232261126,57286,80,TCP,1489760316633453.0,0.0069999999999999,6,545.0,1
3232291856,3232261126,52542,80,TCP,1489760305614691.0,0.005,6,545.0,1
3232261126,3232291856,80,34656,TCP,1489760336338013.2,0.0069999999999999,4,272.0,0
3232261126,3232291856,80,33474,TCP,1489760282901584.5,0.004,4,272.0,0
3232291856,3232261126,60347,80,TCP,1489760333346150.2,0.005,6,545.0,1
3232261126,3232291856,80,57819,TCP,1489760323886607.5,0.003,3,206.0,0
3232291856,3232261126,40598,80,TCP,1489760289851057.0,0.003,6,545.0,1
3232261126,3232291856,80,35355,TCP,1489760286450712.2,0.002,3,206.0,0
3232261126,3232291856,80,55829,TCP,1489760318351533.5,0.002,4,272.0,0
3232289282,3232291856,1412,34372,TCP,1489767906268824.5,0.0,1,54.0,0
3232291856,3232261126,36972,80,TCP,1489760289938862.5,0.004,5,479.0,1
3232261126,3232291856,80,58104,TCP,1489760323214260.5,0.002,3,206.0,0
3232291856,3232289281,35807,60750,TCP,1489770953952637.5,0.0,1,58.0,1
3232291856,3232261126,57249,80,TCP,1489760319362074.2,0.004,6,545.0,1
3232261126,3232291856,80,56141,TCP,1489760317625970.0,0.004,3,206.0,0
3232291845,3232261125,59209,445,TCP,1489760338199388.2,0.0,3,174.0,0
3232291856,3232261126,51287,80,TCP,1489760298933985.8,0.004,5,479.0,1
3232261126,3232291856,80,53684,TCP,1489760307535088.5,0.002,4,272.0,0
3232291856,3232261126,61197,80,TCP,1489760335530179.5,0.003,6,545.0,1
3232289281,3232291856,445,35455,TCP,1489770877625042.5,0.0,1,54.0,0
3232291856,3232261126,60315,80,TCP,1489760328113072.2,0.008,6,545.0,1
3232291856,3232261126,50881,80,TCP,1489760299858949.2,0.001,5,479.0,1
3232291856,3232289285,33535,1114,TCP,1489766764125726.8,0.0,1,58.0,1
3232291856,3232289285,34092,2034,TCP,1489768389061910.8,0.0,1,58.0,1
3232291856,3232261126,52673,80,TCP,1489760307153647.8,0.003,6,545.0,1
3232261126,3232291856,80,58381,TCP,1489760326421352.5,0.002,4,272.0,0
3232291856,3232261126,54833,80,TCP,1489760308388910.5,0.002,6,545.0,1
3232261126,3232291856,80,44372,TCP,1489760289939789.8,0.003,4,272.0,0
3232291856,3232261126,36920,80,TCP,1489760342673351.5,0.009,6,545.0,1
3232261126,3232291856,80,51177,TCP,1489760299454314.5,0.004,4,272.0,0
3232291856,3232289284,36919,1449,TCP,1489771752685936.8,0.0,1,58.0,1
3232291856,3232291851,0,8,ICMP,1489766513262236.8,0.0,1,42.0,1
3232261126,3232291856,80,56263,TCP,1489760319144799.0,0.004,3,206.0,0
3232291856,3232261126,35278,80,TCP,1489760340539692.0,0.006,5,479.0,1
3232291856,3232289284,40270,7354,TCP,1489772041968878.0,0.0,1,58.0,1
3232291856,3232261126,53056,80,TCP,1489760305231475.0,0.006,6,545.0,1
3232289283,3232291856,445,33890,TCP,1489766702562722.5,0.0,1,58.0,0
3232291856,3232261126,35933,80,TCP,1489760336990095.5,0.011,6,545.0,1
3232291856,3232261126,51270,80,TCP,1489760300781225.2,0.005,6,545.0,1
3232291856,3232261126,36919,80,TCP,1489760285631036.8,0.005,5,479.0,1
3232289283,3232291856,1667,34720,TCP,1489769696943963.2,0.0,1,54.0,0
3232291856,3232289284,35089,5289,TCP,1489771332725675.0,0.0,1,58.0,1
3232289282,3232291856,2853,35105,TCP,1489769693132880.8,0.0,1,54.0,0
3232261126,3232291856,80,54871,TCP,1489760312080785.0,0.003,3,206.0,0
3232291856,3232261126,33587,80,TCP,1489760284702317.0,0.006,6,545.0,1
3232291856,3232261126,36920,80,TCP,1489760333368061.5,0.009,6,545.0,1
3232261125,3232291856,445,40447,TCP,1489771960936157.8,0.0,1,90.96098362095968,0
3232261126,3232291856,80,36447,TCP,1489760286394880.5,0.004,3,206.0,0
3232261126,3232291856,80,57088,TCP,1489760314412116.8,0.001,3,206.0,0
3232261126,3232291856,80,37235,TCP,1489760290788877.0,0.001,3,206.0,0
3232291856,3232261126,37215,80,TCP,1489760339574879.5,0.009483665186046208,6,545.0,1
3232291856,3232261126,50893,80,TCP,1489760303901106.0,0.005,6,545.0,1
3232261126,3232291856,80,53697,TCP,1489760304511459.0,0.003,3,206.0,0
3232261126,3232291856,80,52508,TCP,1489760306046834.5,0.004,4,272.0,0
3232291856,3232261126,53940,80,TCP,1489760309285822.0,0.005,6,545.0,1
3232291856,3232261126,55294,80,TCP,1489760315792788.8,0.006,5,479.0,1
3232291856,3232261126,48150,80,TCP,1489760314535636.0,0.0069999999999999,6,545.0,1
3232291856,3232261126,54838,80,TCP,1489760311857083.5,0.003,5,479.0,1
3232291856,3232289284,36919,35367,TCP,1489770782210450.0,0.0,1,58.0,1
3232261126,3232291856,80,45004,TCP,1489760292130055.5,0.0069999999999999,4,272.0,0
3232261126,3232291856,80,50844,TCP,1489760297838177.8,0.004,4,272.0,0
3232289281,3232291856,1781,35572,TCP,1489769850048580.8,0.0,1,54.0,0
3232291856,3232261126,51670,80,TCP,1489760299665035.2,0.005,5,479.0,1
3232261126,3232291856,80,60182,TCP,1489760328890610.0,0.009,4,272.0,0
3232261126,3232291856,80,34288,TCP,1489760284087688.2,0.004,4,272.0,0
3232291856,3232261126,50008,80,TCP,1489760335975267.2,0.0,6,545.0,1
3232261126,3232291856,80,54705,TCP,1489760305648331.5,0.004,4,272.0,0
3232291856,3232289284,36919,4600,TCP,1489771795037743.5,0.0,1,58.0,1
3232291856,3232261126,58749,80,TCP,1489760326029724.2,0.009,6,545.0,1
3232289282,3232291856,58479,33535,TCP,1489764100853705.5,0.0,1,54.0,0
3232291856,3232261126,49216,80,TCP,1489760293057108.8,0.005,6,545.0,1
3232286728,3232291856,5011,36849,TCP,1489770304413089.0,0.0,1,54.0,0
3232261126,3232291856,80,59201,TCP,1489760328346415.8,0.004,3,206.0,0
3232291848,3232261125,35461,80,TCP,1489767934437123.0,0.0,2,156.39505567739337,0
3232261126,3232291856,80,54228,TCP,1489760305427290.0,0.002,3,206.0,0
3232289282,3232291856,2234,36002,TCP,1489771671602620.8,0.0,1,54.0,0
3232289285,3232291856,80,36919,TCP,1489768322056231.2,0.0,1,58.0,0
3232291856,3232261126,57464,80,TCP,1489760321699319.5,0.003,6,545.0,1
3232261126,3232291856,80,46558,TCP,1489760288723295.2,0.002,4,272.0,0
3232261126,3232291856,80,49245,TCP,1489760294916342.2,0.004,4,272.0,0
3232261126,3232291856,80,36285,TCP,1489760335081161.0,0.003,4,272.0,0
3232291856,3232289285,0,10,ICMP,1489767868849282.0,0.0,1,42.0,1
3232289285,3232261125,36919,445,TCP,1489771780424315.0,0.0,1,58.0,0
3232289282,3232291856,12577,33807,TCP,1489768052526541.2,0.0,1,54.0,0
3232291856,3232261126,60112,80,TCP,1489760278116428.0,0.005,6,545.0,1
3232291856,3232261126,53528,80,TCP,1489760307567769.5,0.006,6,545.0,1
3232261126,3232291856,80,60499,TCP,1489760336662933.5,0.002,4,272.0,0
3232286729,3232289284,696,445,UDP,1489768494784823.5,0.0,1,174.0,0
3232291856,3232289285,0,8,ICMP,1489766242964739.5,0.0,1,42.0,1
3232291856,3232261126,60033,80,TCP,1489760328475176.5,0.003,5,479.0,1
3232291856,3232289285,34253,4863,TCP,1489766760540062.2,0.0,1,58.0,1
3232291856,3232261126,33536,80,TCP,1489760282486605.8,0.003,6,545.0,1
3232289281,3232291856,12896,33535,TCP,1489767383163806.8,0.0,1,54.0,0
3232291856,3232261126,37322,80,TCP,1489760289991691.2,0.004,6,545.0,1
3232291856,3232261126,50587,80,TCP,1489760296540677.0,0.005,5,479.0,1
3232291856,3232261125,56846,445,TCP,1489765556485561.5,0.001,2,174.0,0
3232261126,3232291856,80,33113,TCP,1489760281279309.2,0.004,3,206.0,0
3232261125,3232291844,445,51331,TCP,1489763799098519.0,0.0,1,108.0,0
3232261126,3232291856,80,53279,TCP,1489760304848917.0,0.004,4,272.0,0
3232291856,3232261126,57119,80,TCP,1489760320621845.2,0.0,6,545.0,1
3232291856,3232261126,59397,80,TCP,1489760326948360.2,0.002,6,545.0,1
3232291856,3232261126,50233,80,TCP,1489760297009445.0,0.005,6,545.0,1
3232291856,3232261126,33535,80,TCP,1489760282416563.8,0.004,5,479.0,1
3232291856,3232261126,34383,80,TCP,1489760284772551.5,0.005,5,479.0,1
3232261125,3232272829,445,6592,TCP,1489766053605883.8,0.0,1,92.0,0
3232291856,3232289282,34568,80,TCP,1489768299173113.0,0.0,1,58.0,1
3232291856,3232261126,1605,80,TCP,1489760281367369.5,0.005,5,479.0,1
3232261126,3232291856,80,58554,TCP,1489760325056783.5,0.002,3,206.0,0
3232291856,3232289283,33535,2883,TCP,1489768227260187.0,0.0,1,58.0,1
3232261126,3232291856,80,40092,TCP,1489760289293775.5,0.004,3,206.0,0
3232291856,3232261126,33536,80,TCP,1489760284673653.0,0.005,5,479.0,1
3232261126,3232291856,80,36157,TCP,1489760337220338.5,0.003,4,272.0,0
3232291856,3232261126,53562,80,TCP,1489760310909797.5,0.005,6,545.0,1
3232261126,3232291856,80,52729,TCP,1489760304345398.2,0.004,3,206.0,0
3232291856,3232261126,59614,80,TCP,1489760277832831.2,0.005,5,479.0,1
3232261126,3232291856,80,34377,TCP,1489760284687165.5,0.0069999999999999,4,272.0,0
3232261126,3232291856,80,36919,TCP,1489760336980774.0,0.003,3,206.0,0
3232291856,3232261126,60253,80,TCP,1489760331728334.5,0.004,5,479.0,1
3232291856,3232261126,46738,80,TCP,1489760338700360.8,0.008,6,545.0,1
3232291856,3232261126,58025,80,TCP,1489760321386099.0,0.0028733169839291525,6,545.0,1
3232261126,3232291856,80,51111,TCP,1489760300102323.8,0.002,3,206.0,0
3232291856,3232261126,37222,80,TCP,1489760342700898.2,0.006,5,479.0,1
3232261126,3232291856,80,60813,TCP,1489760335826844.5,0.01,4,272.0,0
3232261126,3232291856,80,34289,TCP,1489760284107536.2,0.002,4,272.0,0
3232261126,3232291856,80,47548,TCP,1489760290991119.8,0.005,4,272.0,0
3232261125,3232291852,445,36843,TCP,1489765594996737.8,0.0,1,108.0,0
3232291856,3232261126,34589,80,TCP,1489760333146011.8,0.0069999999999999,5,479.0,1
3232291856,3232261126,57022,80,TCP,1489760318250153.8,0.002,5,479.0,1
3232261126,3232291856,80,40715,TCP,1489760290776127.5,0.004,4,272.0,0
3232291856,3232261126,56089,80,TCP,1489760313660793.5,0.004,5,479.0,1
3232261125,3232289284,1023,34534,TCP,1489767595864263.2,0.0,1,92.0,0
3232289281,3232291856,1060,37203,TCP,1489771481449910.0,0.0,1,54.0,0
3232291856,3232261126,54724,80,TCP,1489760312249781.2,0.004,6,545.0,1
3232261126,3232291856,80,60588,TCP,1489760332012856.0,0.003,4,272.0,0
3232291856,3232261126,36919,80,TCP,1489760289123002.5,0.005,6,545.0,1
3232291845,3232261125,49657,445,TCP,1489760339949679.8,0.004,2,174.0,0
3232261126,3232291856,80,47616,TCP,1489760332229064.2,0.005,4,272.0,0
3232291856,3232261126,58157,80,TCP,1489760321761693.8,0.005,5,479.0,1
3232291856,3232289284,33535,1468,TCP,1489767255816864.8,0.0,1,58.0,1
3232289283,3232291856,254,33891,TCP,1489767607204915.5,0.0,1,54.0,0
3232291856,3232289283,36919,5916,TCP,1489771117735426.2,0.0,1,58.0,1
3232291846,3232291856,80,33572,TCP,1489766979314181.0,0.0,1,58.0,0
3232291856,3232261126,49210,80,TCP,1489760291213787.8,0.005,6,545.0,1
3232291856,3232289285,0,8,ICMP,1489767434396807.5,0.0,1,42.0,1
3232291856,3232261126,36304,80,TCP,1489760285751574.2,0.004,6,545.0,1
3232291856,3232261126,55677,80,TCP,1489760311295128.2,0.005,6,545.0,1
3232261125,3232291856,445,57149,TCP,1489766700415356.5,0.0,1,108.0,0
3232291856,3232261126,54641,80,TCP,1489760310083716.5,0.005,5,479.0,1
3232261126,3232291856,80,55517,TCP,1489760309390373.2,0.0069999999999999,4,272.0,0
3232291856,3232261126,53846,80,TCP,1489760307132343.2,0.004,6,545.0,1
3232261126,3232291856,80,60305,TCP,1489760332573743.5,0.003,3,206.0,0
3232291856,3232261126,51406,80,TCP,1489760298316151.2,0.004,5,479.0,1
3232291856,3232261126,46993,80,TCP,1489760291178512.2,0.004,6,545.0,1
3232261126,3232291856,80,35388,TCP,1489760284491949.0,0.005,3,206.0,0
3232291856,3232261126,58783,80,TCP,1489760325408722.5,0.005,6,545.0,1
3232291856,3232289285,33535,32812,TCP,1489766639523128.2,0.0,1,58.0,1
3232261126,3232291856,80,53247,TCP,1489760303951791.5,0.006,3,206.0,0
3232291856,3232261126,36911,80,TCP,1489761357566714.0,0.008,6,545.0,1
3232261126,3232291856,80,60577,TCP,1489760278558274.0,0.002,4,272.0,0
3232291856,3232261126,52204,80,TCP,1489760305168204.5,0.002,5,479.0,1
3232291856,3232261126,5817,80,TCP,1489760281869637.2,0.004,5,479.0,1
3232291856,3232261126,55562,80,TCP,1489760316237876.8,0.004,5,479.0,1
3232261126,3232291856,80,57805,TCP,1489760322245518.5,0.006,4,272.0,0
3232291856,3232261126,53463,80,TCP,1489760309024096.2,0.005288045858622639,6,545.0,1
3232291856,3232261126,33535,80,TCP,1489760283039160.2,0.006,6,545.0,1
3232291856,3232261126,56505,80,TCP,1489760316679541.5,0.004679340399652869,6,545.0,1
3232291856,3232261126,58623,80,TCP,1489760326622505.2,0.012521295507470711,6,545.0,1
3232291856,3232261126,35028,80,TCP,1489762694967146.8,0.003,4,229.11695173860022,1
3232291856,3232289284,33493,2011,TCP,1489765818238706.0,0.0,1,58.0,1
3232291856,3232261126,36990,80,TCP,1489760287364257.8,0.003,6,545.0,1
3232291856,3232261126,51400,80,TCP,1489760300821409.0,0.003,6,545.0,1
3232291856,3232261126,48698,80,TCP,1489760292830153.5,0.006,5,479.0,1
3232261126,3232291856,80,57640,TCP,1489760315473267.5,0.0069999999999999,4,272.0,0
3232291856,3232286724,33536,1372,TCP,1489766768879751.5,0.0,1,58.0,1
3232261126,3232291856,80,33535,TCP,1489760283434287.5,0.004,4,272.0,0
3232291856,3232261126,44854,80,TCP,1489760293117671.2,0.003,5,479.0,1
3232291856,3232289284,34905,1249,TCP,1489768404151032.0,0.0,1,58.0,1
3232291856,3232289285,34662,138,TCP,1489768293239643.8,0.0,1,58.0,1
3232291856,3232289285,33535,1104,TCP,1489767127336417.5,0.0,1,58.0,1
3232261126,3232289286,80,33535,TCP,1489766729143371.8,0.0,4,4656.274148376355,0
3232261126,3232291856,80,55933,TCP,1489760313683745.8,0.003,4,272.0,0
3232291856,3232291856,33380,1868,TCP,1489766309131788.2,0.0,1,58.0,1
3232291856,3232261126,48990,80,TCP,1489760295184047.0,0.003,6,545.0,1
3232291856,3232289283,34216,33094,TCP,1489768417703927.5,0.0,1,58.0,1
3232291856,3232261126,57875,80,TCP,1489760322356682.5,0.003,6,545.0,1
3232291856,3232289284,36613,3452,TCP,1489770055562665.8,0.0,1,58.0,1
3232261126,3232291856,80,53505,TCP,1489760281151781.8,0.002,3,206.0,0
3232291856,3232261126,34976,80,TCP,1489760286915028.5,0.003,6,545.0,1
3232291856,3232261126,36919,80,TCP,1489760339337618.5,0.003,6,545.0,1
3232261126,3232291856,80,57082,TCP,1489760316560861.0,0.00656563278675585,4,272.0,0
3232291856,3232291846,33535,50510,TCP,1489760341822271.2,0.0,1,58.0,1
3232291842,3232291856,94,36597,TCP,1489769169168663.0,0.0,1,58.0,0
3232261126,3232291856,80,56075,TCP,1489760313489936.5,0.003,4,272.0,0
3232261126,3232291856,80,56132,TCP,1489760317000486.8,0.002,4,272.0,0
3232289282,3232261124,40325,1211,TCP,1489767336606788.8,0.01110828370321854,6,616.5158191659802,0
3232291856,3232261126,55370,80,TCP,1489760313759794.8,0.004,5,479.0,1
3232261126,3232291856,80,51637,TCP,1489760281372755.8,0.0,3,206.0,0
3232261126,3232291856,80,36456,TCP,1489760338197505.8,0.003,3,206.0,0
3232291856,3232261126,48069,80,TCP,1489760290488540.0,0.005,6,545.0,1
3232291856,3232289281,33536,3313,TCP,1489767589955145.5,0.0,1,58.0,1
3232291856,3232261126,50616,80,TCP,1489760297278292.0,0.003,5,479.0,1
3232261126,3232291856,80,35159,TCP,1489760342806816.5,0.008,3,206.0,0
3232261126,3232291856,80,36081,TCP,1489760285734650.2,0.003,4,272.0,0
3232291856,3232261126,58443,80,TCP,1489760324226674.2,0.0032152783541769077,6,545.0,1
3232261126,3232291856,80,36931,TCP,1489760288568417.5,0.003,4,272.0,0
3232289284,3232261126,48964,138,TCP,1489770689516451.2,0.0,1,58.0,0
3232261126,3232291856,80,58250,TCP,1489760326390911.0,0.003,3,206.0,0
3232289283,3232261125,37215,591,TCP,1489763639817632.0,0.0,2,174.0,0
3232289281,3232291856,35914,36793,TCP,1489770470678149.2,0.0,1,54.0,0
