srcport,dstport,proto,ts,td,pkt,byt,label,srcip_1,srcip_2,srcip_3,srcip_4,dstip_1,dstip_2,dstip_3,dstip_4
43867,53,UDP,1554254059000000,0.373868,2,1344,0,192,168,1,152,192,168,1,190
14094,53,UDP,1554254060000000,0.161649,1,172,0,192,168,1,190,216,239,32,10
43867,53,UDP,1554254060000000,4.9e-05,2,236,0,192,168,1,152,192,168,1,190
41964,53,UDP,1554254060000000,0.000504,2,652,0,192,168,1,152,192,168,1,190
47560,53,UDP,1554254060000000,0.0,1,73,0,192,168,1,152,192,168,1,190
47306,443,TCP,1554254060000000,171.823671,15,7963,0,192,168,1,152,216,58,199,74
47306,443,TCP,1554254060000000,171.10693500000005,34,12263,0,192,168,1,152,216,58,199,74
47877,53,UDP,1554254060000000,0.161468,1,196,0,192,168,1,190,216,239,32,10
43867,53,UDP,1554254060000000,4.9e-05,2,236,0,192,168,1,152,192,168,1,190
41964,53,UDP,1554254061000000,4.9e-05,2,316,0,192,168,1,152,192,168,1,190
41964,53,UDP,1554254061000000,4.9e-05,2,316,0,192,168,1,152,192,168,1,190
33720,443,TCP,1554254062000000,601.0168610000002,21,1816,0,192,168,1,152,34,210,150,241
68,67,UDP,1554254069000000,2.17549,3,984,0,0,0,0,0,255,255,255,255
5353,5353,UDP,1554254072000000,4.27081,3,756,0,192,168,1,250,224,0,0,251
49426,53,UDP,1554254075000000,0.000414,2,652,0,192,168,1,152,192,168,1,190
49426,53,UDP,1554254076000000,4.6e-05,2,316,0,192,168,1,152,192,168,1,190
49426,53,UDP,1554254076000000,4.6e-05,2,316,0,192,168,1,152,192,168,1,190
137,137,UDP,1554254078000000,12.786247,23,2944,0,192,168,1,17,192,168,1,255
137,137,UDP,1554254078000000,12.786247,23,2944,0,192,168,1,17,192,168,1,255
137,137,UDP,1554254078000000,12.792871,23,2944,0,192,168,1,17,192,168,1,255
137,137,UDP,1554254078000000,12.786247,23,2944,0,192,168,1,17,192,168,1,255
137,137,UDP,1554254078000000,12.786247,23,2944,0,192,168,1,17,192,168,1,255
49368,5355,UDP,1554254078000000,0.101811,2,144,0,192,168,1,17,224,0,0,252
50723,5355,UDP,1554254079000000,0.407664,2,180,0,192,168,1,17,224,0,0,252
60034,5355,UDP,1554254079000000,0.339535,2,172,0,192,168,1,17,224,0,0,252
56445,5355,UDP,1554254079000000,0.428367,2,168,0,192,168,1,17,224,0,0,252
53047,5355,UDP,1554254079000000,0.33816,2,172,0,192,168,1,17,224,0,0,252
5353,5353,UDP,1554254079000000,2.912534,6,648,0,192,168,1,17,224,0,0,251
54610,1900,UDP,1554254079000000,1.380369,3,1122,0,192,168,1,17,239,255,255,250
62110,5355,UDP,1554254079000000,0.411557,2,168,0,192,168,1,17,224,0,0,252
63689,5355,UDP,1554254079000000,0.403858,2,180,0,192,168,1,17,224,0,0,252
5353,5353,UDP,1554254080000000,2.914017,6,648,0,192,168,1,17,224,0,0,251
53086,5355,UDP,1554254085000000,1.6673060000000002,2,172,0,192,168,1,17,224,0,0,252
52745,5355,UDP,1554254085000000,0.736268,2,180,0,192,168,1,17,224,0,0,252
52121,5355,UDP,1554254085000000,1.669345,2,168,0,192,168,1,17,224,0,0,252
64803,5355,UDP,1554254085000000,1.820584,2,168,0,192,168,1,17,224,0,0,252
52976,5355,UDP,1554254087000000,4.290064,2,144,0,192,168,1,17,224,0,0,252
61142,5355,UDP,1554254087000000,4.286449,2,144,0,192,168,1,17,224,0,0,252
47110,53,UDP,1554254090000000,0.000447,2,652,0,192,168,1,152,192,168,1,190
47110,53,UDP,1554254091000000,7.099999999999999e-05,2,316,0,192,168,1,152,192,168,1,190
34286,123,UDP,1554254091000000,32.568591,3,372,0,192,168,1,152,91,189,89,199
34286,123,UDP,1554254091000000,32.552496000000005,1,124,0,192,168,1,152,91,189,89,199
47110,53,UDP,1554254091000000,7.099999999999999e-05,2,316,0,192,168,1,152,192,168,1,190
65203,1900,UDP,1554254093000000,3.204959,3,1122,0,192,168,1,193,239,255,255,250
4431,53,UDP,1554254099000000,0.02838,1,164,0,192,168,1,190,104,116,163,47
60724,53,UDP,1554254099000000,0.0,1,80,0,192,168,1,195,192,168,1,190
52292,53,UDP,1554254099000000,0.0,1,80,0,192,168,1,195,192,168,1,190
51290,80,TCP,1554254099000000,106.247558,12,8477,0,192,168,1,195,104,116,199,36
5353,5353,UDP,1554254104000000,4.019891,3,786,0,192,168,1,133,224,0,0,251
44801,53,UDP,1554254105000000,0.000461,2,652,0,192,168,1,152,192,168,1,190
44801,53,UDP,1554254106000000,4.6e-05,2,316,0,192,168,1,152,192,168,1,190
44801,53,UDP,1554254106000000,4.6e-05,2,316,0,192,168,1,152,192,168,1,190
32770,53,UDP,1554254120000000,0.000355,2,652,0,192,168,1,152,192,168,1,190
137,137,UDP,1554254121000000,1.423605,3,384,0,192,168,1,17,192,168,1,255
32770,53,UDP,1554254121000000,4.4e-05,2,316,0,192,168,1,152,192,168,1,190
32770,53,UDP,1554254121000000,4.4e-05,2,316,0,192,168,1,152,192,168,1,190
137,137,UDP,1554254122000000,20.281459,5,640,0,192,168,1,17,192,168,1,255
51950,5355,UDP,1554254122000000,0.50981,2,144,0,192,168,1,17,224,0,0,252
64151,5355,UDP,1554254122000000,0.518411,2,144,0,192,168,1,17,224,0,0,252
52450,53,UDP,1554254136000000,0.000474,2,652,0,192,168,1,152,192,168,1,190
52450,53,UDP,1554254136000000,3.9e-05,2,316,0,192,168,1,152,192,168,1,190
52450,53,UDP,1554254136000000,3.9e-05,2,316,0,192,168,1,152,192,168,1,190
63563,5355,UDP,1554254140000000,0.6858420000000001,2,144,0,192,168,1,17,224,0,0,252
137,137,UDP,1554254141000000,0.762252,2,256,0,192,168,1,17,192,168,1,255
41213,53,UDP,1554254151000000,0.000444,2,652,0,192,168,1,152,192,168,1,190
41213,53,UDP,1554254151000000,5.9e-05,2,316,0,192,168,1,152,192,168,1,190
41213,53,UDP,1554254151000000,5.9e-05,2,316,0,192,168,1,152,192,168,1,190
43527,123,UDP,1554254156000000,0.323237,2,248,0,192,168,1,152,91,189,89,199
43527,123,UDP,1554254156000000,0.32316,1,124,0,192,168,1,152,91,189,89,199
55336,53,UDP,1554254166000000,0.000682,2,652,0,192,168,1,152,192,168,1,190
55336,53,UDP,1554254166000000,9.3e-05,2,316,0,192,168,1,152,192,168,1,190
55336,53,UDP,1554254166000000,9.3e-05,2,316,0,192,168,1,152,192,168,1,190
54570,53,UDP,1554254179000000,0.028851,2,310,0,192,168,1,195,8,8,8,8
62975,53,UDP,1554254179000000,0.0,1,67,0,192,168,1,195,192,168,1,190
4279,53,UDP,1554254179000000,0.013986,1,2366,0,192,168,1,190,192,203,230,10
22509,53,UDP,1554254179000000,0.241364,1,1546,0,192,168,1,190,192,55,83,30
62975,53,UDP,1554254179000000,0.028119,2,392,0,192,168,1,195,8,8,8,8
39903,53,UDP,1554254179000000,0.309774,1,406,0,192,168,1,190,91,189,95,3
63647,53,UDP,1554254180000000,0.018495,1,1552,0,192,168,1,190,192,5,6,30
51293,443,TCP,1554254180000000,66.505555,14,3780,0,192,168,1,195,13,107,3,128
16892,53,UDP,1554254180000000,0.051923,1,156,0,192,168,1,190,13,107,3,1
43113,53,UDP,1554254180000000,0.171216,1,2368,0,192,168,1,190,192,112,36,4
17334,53,UDP,1554254180000000,0.141899,1,2366,0,192,168,1,190,192,112,36,4
34214,53,UDP,1554254180000000,0.019522,1,1548,0,192,168,1,190,192,5,6,30
19862,53,UDP,1554254180000000,0.1721339999999999,1,2222,0,192,168,1,190,192,112,36,4
42046,53,UDP,1554254181000000,0.000462,2,652,0,192,168,1,152,192,168,1,190
42046,53,UDP,1554254181000000,6.7e-05,2,316,0,192,168,1,152,192,168,1,190
40707,53,UDP,1554254196000000,7.6e-05,2,316,0,192,168,1,152,192,168,1,190
40707,53,UDP,1554254196000000,7.6e-05,2,316,0,192,168,1,152,192,168,1,190
58990,1900,UDP,1554254197000000,1.969069,3,1122,0,192,168,1,17,239,255,255,250
52884,1900,UDP,1554254211000000,3.0533080000000004,4,1496,0,192,168,1,193,239,255,255,250
5353,5353,UDP,1554254216000000,4.03033,3,756,0,192,168,1,250,224,0,0,251
45146,123,UDP,1554254221000000,0.367763,2,248,0,192,168,1,152,91,189,89,199
45146,123,UDP,1554254221000000,0.367782,1,124,0,192,168,1,152,91,189,89,199
33313,53,UDP,1554254226000000,4e-05,2,316,0,192,168,1,152,192,168,1,190
33313,53,UDP,1554254226000000,4e-05,2,316,0,192,168,1,152,192,168,1,190
48848,53,UDP,1554254241000000,3.9e-05,2,316,0,192,168,1,152,192,168,1,190
48848,53,UDP,1554254241000000,3.9e-05,2,316,0,192,168,1,152,192,168,1,190
59529,53,UDP,1554254256000000,3.8e-05,2,316,0,192,168,1,152,192,168,1,190
59529,53,UDP,1554254256000000,0.000475,2,652,0,192,168,1,152,192,168,1,190
59529,53,UDP,1554254256000000,3.8e-05,2,316,0,192,168,1,152,192,168,1,190
5353,5353,UDP,1554254257000000,13.005355,4,1048,0,192,168,1,133,224,0,0,251
60229,53,UDP,1554254271000000,4.8e-05,2,316,0,192,168,1,152,192,168,1,190
60229,53,UDP,1554254271000000,4.8e-05,2,316,0,192,168,1,152,192,168,1,190
53307,53,UDP,1554254279000000,0.0,1,61,0,192,168,1,195,192,168,1,190
42088,53,UDP,1554254279000000,0.024786,1,168,0,192,168,1,190,61,9,129,196
63565,53,UDP,1554254279000000,0.0,1,61,0,192,168,1,195,192,168,1,190
15370,53,UDP,1554254279000000,0.024004,1,248,0,192,168,1,190,61,9,129,196
5353,5353,UDP,1554254282000000,0.001714,2,344,0,192,168,1,46,224,0,0,251
5353,5353,UDP,1554254282000000,0.001695,2,344,0,192,168,1,46,224,0,0,251
58702,5355,UDP,1554254282000000,0.0,1,61,0,192,168,1,46,224,0,0,252
55567,53,UDP,1554254286000000,6.6e-05,2,316,0,192,168,1,152,192,168,1,190
55567,53,UDP,1554254286000000,0.000551,2,652,0,192,168,1,152,192,168,1,190
44101,53,UDP,1554254301000000,2.5e-05,2,316,0,192,168,1,152,192,168,1,190
44101,53,UDP,1554254301000000,2.5e-05,2,316,0,192,168,1,152,192,168,1,190
44101,53,UDP,1554254301000000,0.000383,2,652,0,192,168,1,152,192,168,1,190
40171,53,UDP,1554254316000000,0.385621,2,652,0,192,168,1,152,192,168,1,190
22500,53,UDP,1554254316000000,0.299794,1,2374,0,192,168,1,190,198,41,0,4
40171,53,UDP,1554254316000000,2.2e-05,2,316,0,192,168,1,152,192,168,1,190
40812,53,UDP,1554254316000000,0.222802,1,2222,0,192,168,1,190,198,41,0,4
61347,53,UDP,1554254316000000,0.071465,1,348,0,192,168,1,190,205,251,192,98
54934,53,UDP,1554254316000000,0.062246,1,348,0,192,168,1,190,205,251,192,98
13400,53,UDP,1554254317000000,0.021708,1,1554,0,192,168,1,190,192,5,6,30
44820,53,UDP,1554254332000000,3.9e-05,2,316,0,192,168,1,152,192,168,1,190
44820,53,UDP,1554254332000000,3.9e-05,2,316,0,192,168,1,152,192,168,1,190
49620,53,UDP,1554254349000000,0.0,1,75,0,192,168,1,195,192,168,1,190
49620,53,UDP,1554254349000000,0.788615,2,560,0,192,168,1,195,8,8,8,8
48430,123,UDP,1554254349000000,0.399449,1,124,0,192,168,1,152,91,189,89,199
48430,123,UDP,1554254349000000,0.399484,2,248,0,192,168,1,152,91,189,89,199
61119,53,UDP,1554254349000000,0.8877700000000001,2,466,0,192,168,1,195,8,8,8,8
51300,443,TCP,1554254350000000,3.604338,21,12997,0,192,168,1,195,52,114,158,50
7245,53,UDP,1554254351000000,0.035801,1,292,0,192,168,1,190,193,108,88,128
18391,53,UDP,1554254351000000,0.02185,1,192,0,192,168,1,190,193,108,88,128
59903,53,UDP,1554254351000000,0.207075,1,144,0,192,168,1,190,208,84,2,53
51981,53,UDP,1554254351000000,0.028397,1,262,0,192,168,1,190,208,84,0,53
50066,53,UDP,1554254351000000,0.209569,1,262,0,192,168,1,190,208,84,2,53
56381,53,UDP,1554254362000000,4.1e-05,2,316,0,192,168,1,152,192,168,1,190
56381,53,UDP,1554254362000000,0.000599,2,652,0,192,168,1,152,192,168,1,190
49447,53,UDP,1554254368000000,0.447038,1,2222,0,192,168,1,190,192,5,5,241
55961,53,UDP,1554254377000000,0.001678,2,652,0,192,168,1,152,192,168,1,190
55961,53,UDP,1554254377000000,2.9e-05,2,316,0,192,168,1,152,192,168,1,190
55961,53,UDP,1554254377000000,2.9e-05,2,316,0,192,168,1,152,192,168,1,190
60883,53,UDP,1554254392000000,0.000484,2,652,0,192,168,1,152,192,168,1,190
53117,3544,UDP,1554254407000000,0.0,1,68,0,192,168,1,103,224,0,0,253
43159,53,UDP,1554254407000000,2.7e-05,2,316,0,192,168,1,152,192,168,1,190
43159,53,UDP,1554254407000000,2.7e-05,2,316,0,192,168,1,152,192,168,1,190
43159,53,UDP,1554254407000000,0.000495,2,652,0,192,168,1,152,192,168,1,190
42673,53,UDP,1554254422000000,3.1e-05,2,316,0,192,168,1,152,192,168,1,190
42673,53,UDP,1554254422000000,3.1e-05,2,316,0,192,168,1,152,192,168,1,190
42673,53,UDP,1554254422000000,0.000452,2,652,0,192,168,1,152,192,168,1,190
44892,53,UDP,1554254437000000,2.4e-05,2,316,0,192,168,1,152,192,168,1,190
44892,53,UDP,1554254437000000,0.000368,2,652,0,192,168,1,152,192,168,1,190
44892,53,UDP,1554254437000000,2.4e-05,2,316,0,192,168,1,152,192,168,1,190
63245,53,UDP,1554254448000000,0.0,1,62,0,192,168,1,195,192,168,1,190
59652,53,UDP,1554254448000000,0.574629,1,174,0,192,168,1,190,208,84,0,53
63245,53,UDP,1554254449000000,0.988126,2,248,0,192,168,1,195,8,8,8,8
59380,53,UDP,1554254451000000,0.037522,1,1552,0,192,168,1,190,192,5,6,30
38617,53,UDP,1554254451000000,0.190882,1,2222,0,192,168,1,190,202,12,27,33
42129,53,UDP,1554254451000000,0.190941,1,2372,0,192,168,1,190,202,12,27,33
35228,53,UDP,1554254467000000,4.2e-05,2,316,0,192,168,1,152,192,168,1,190
35228,53,UDP,1554254467000000,0.000481,2,652,0,192,168,1,152,192,168,1,190
35228,53,UDP,1554254467000000,4.2e-05,2,316,0,192,168,1,152,192,168,1,190
56071,123,UDP,1554254478000000,0.452957,2,248,0,192,168,1,152,91,189,89,199
54718,53,UDP,1554254481000000,0.0,1,77,0,192,168,1,195,192,168,1,190
54718,53,UDP,1554254481000000,0.031608,2,526,0,192,168,1,195,8,8,8,8
55902,53,UDP,1554254481000000,0.0,1,77,0,192,168,1,195,192,168,1,190
37233,53,UDP,1554254481000000,0.5648569999999999,1,220,0,192,168,1,190,95,100,173,129
34671,53,UDP,1554254482000000,3.4e-05,2,316,0,192,168,1,152,192,168,1,190
34671,53,UDP,1554254482000000,0.000579,2,652,0,192,168,1,152,192,168,1,190
34671,53,UDP,1554254482000000,3.4e-05,2,316,0,192,168,1,152,192,168,1,190
26473,53,UDP,1554254483000000,0.053325,1,84,0,192,168,1,190,192,58,128,30
47045,53,UDP,1554254483000000,0.053613,1,548,0,192,168,1,190,192,58,128,30
48604,53,TCP,1554254484000000,0.098934,5,2466,0,192,168,1,190,192,58,128,30
7677,53,UDP,1554254484000000,0.012772,1,214,0,192,168,1,190,193,108,88,128
14521,53,UDP,1554254484000000,0.031383,1,206,0,192,168,1,190,193,108,88,128
4469,53,UDP,1554254484000000,0.0139889999999999,1,212,0,192,168,1,190,193,108,88,128
41157,53,UDP,1554254484000000,0.033493,1,206,0,192,168,1,190,193,108,88,128
49248,53,UDP,1554254484000000,0.014333,1,208,0,192,168,1,190,193,108,88,128
45720,53,TCP,1554254484000000,0.097903,5,2606,0,192,168,1,190,192,58,128,30
25350,53,UDP,1554254484000000,0.024339,1,1548,0,192,168,1,190,192,5,6,30
1305,53,UDP,1554254484000000,0.020893,1,310,0,192,168,1,190,193,108,88,128
56471,53,UDP,1554254497000000,4.5e-05,2,316,0,192,168,1,152,192,168,1,190
56471,53,UDP,1554254497000000,4.5e-05,2,316,0,192,168,1,152,192,168,1,190
56471,53,UDP,1554254497000000,0.000616,2,652,0,192,168,1,152,192,168,1,190
54667,5355,UDP,1554254499000000,0.410289,2,188,0,192,168,1,103,224,0,0,252
48847,53,UDP,1554254512000000,0.000354,2,652,0,192,168,1,152,192,168,1,190
48847,53,UDP,1554254512000000,4.9e-05,2,316,0,192,168,1,152,192,168,1,190
61809,53,UDP,1554254520000000,0.0,1,54,0,192,168,1,195,192,168,1,190
59305,53,UDP,1554254520000000,0.0,1,54,0,192,168,1,195,192,168,1,190
55713,53,UDP,1554254527000000,8.4e-05,2,316,0,192,168,1,152,192,168,1,190
55713,53,UDP,1554254527000000,8.4e-05,2,316,0,192,168,1,152,192,168,1,190
49931,53,UDP,1554254542000000,0.000559,2,652,0,192,168,1,152,192,168,1,190
49931,53,UDP,1554254542000000,6.2e-05,2,316,0,192,168,1,152,192,168,1,190
60406,5355,UDP,1554254546000000,0.410577,2,188,0,192,168,1,103,224,0,0,252
39770,53,UDP,1554254557000000,0.000413,2,652,0,192,168,1,152,192,168,1,190
39770,53,UDP,1554254557000000,3.6e-05,2,316,0,192,168,1,152,192,168,1,190
43032,53,UDP,1554254572000000,0.000383,2,652,0,192,168,1,152,192,168,1,190
56976,53,UDP,1554254586000000,0.0,1,60,0,192,168,1,195,192,168,1,190
4589,53,UDP,1554254586000000,0.220028,1,184,0,192,168,1,190,157,56,110,11
31410,53,UDP,1554254587000000,0.106072,1,1544,0,192,168,1,190,192,5,6,30
49934,53,UDP,1554254587000000,0.022595,1,2364,0,192,168,1,190,199,7,91,13
54609,53,UDP,1554254587000000,0.294269,2,384,0,192,168,1,195,8,8,8,8
37229,53,UDP,1554254587000000,2.6e-05,2,316,0,192,168,1,152,192,168,1,190
52064,53,UDP,1554254587000000,0.0,1,57,0,192,168,1,195,192,168,1,190
62515,53,UDP,1554254587000000,0.181787,1,252,0,192,168,1,190,95,100,174,130
58657,53,UDP,1554254587000000,0.0,1,57,0,192,168,1,195,192,168,1,190
24204,53,UDP,1554254588000000,0.238128,1,162,0,192,168,1,190,84,53,139,128
51312,443,TCP,1554254588000000,1.635033,24,14191,0,192,168,1,195,52,229,207,60
52064,53,UDP,1554254588000000,0.249371,2,274,0,192,168,1,195,8,8,8,8
48240,53,UDP,1554254588000000,0.238028,1,162,0,192,168,1,190,84,53,139,128
58657,53,UDP,1554254588000000,0.175819,2,348,0,192,168,1,195,8,8,8,8
3401,53,UDP,1554254588000000,0.031488,1,178,0,192,168,1,190,193,221,113,53
60112,53,UDP,1554254588000000,0.03039,1,178,0,192,168,1,190,193,221,113,53
34697,53,UDP,1554254588000000,0.014704,1,2222,0,192,168,1,190,199,7,91,13
12796,53,UDP,1554254589000000,0.617646,1,234,0,192,168,1,190,4,26,227,27
17785,53,UDP,1554254589000000,0.044764,1,1542,0,192,168,1,190,192,5,6,30
29845,53,UDP,1554254589000000,0.617875,1,312,0,192,168,1,190,4,26,227,27
27212,53,UDP,1554254589000000,0.074032,1,2364,0,192,168,1,190,193,0,14,129
37907,53,UDP,1554254590000000,0.164661,1,1550,0,192,168,1,190,192,5,6,30
62025,53,UDP,1554254590000000,0.219649,1,230,0,192,168,1,190,184,26,161,131
56248,53,UDP,1554254590000000,0.194678,1,302,0,192,168,1,190,184,26,161,131
47869,53,UDP,1554254591000000,0.264387,1,1546,0,192,168,1,190,192,43,172,30
34933,53,UDP,1554254602000000,0.000464,2,652,0,192,168,1,152,192,168,1,190
34933,53,UDP,1554254602000000,4.1e-05,2,316,0,192,168,1,152,192,168,1,190
48914,123,UDP,1554254606000000,0.331952,2,248,0,192,168,1,152,91,189,89,199
48914,123,UDP,1554254606000000,0.332047,1,124,0,192,168,1,152,91,189,89,199
56843,53,UDP,1554254612000000,0.0,1,62,0,192,168,1,195,192,168,1,190
37713,53,UDP,1554254632000000,4.5e-05,2,316,0,192,168,1,152,192,168,1,190
37713,53,UDP,1554254632000000,0.000382,2,652,0,192,168,1,152,192,168,1,190
55897,53,UDP,1554254642000000,0.0,1,62,0,192,168,1,195,192,168,1,190
34953,53,UDP,1554254647000000,0.000183,2,316,0,192,168,1,152,192,168,1,190
34953,53,UDP,1554254647000000,0.000183,2,316,0,192,168,1,152,192,168,1,190
59109,53,UDP,1554254652000000,0.0,1,76,0,192,168,1,195,192,168,1,190
51318,443,TCP,1554254652000000,1.417431,17,18459,0,192,168,1,195,20,44,86,43
35053,53,UDP,1554254652000000,0.021302,1,304,0,192,168,1,190,193,108,88,128
62915,53,UDP,1554254652000000,0.0,1,76,0,192,168,1,195,192,168,1,190
36092,53,UDP,1554254652000000,0.057662,1,260,0,192,168,1,190,193,221,113,53
38272,53,UDP,1554254652000000,0.056678,1,260,0,192,168,1,190,193,221,113,53
51320,1880,TCP,1554254655000000,119.980007,5,224,0,192,168,1,195,192,168,1,152
56375,53,UDP,1554254655000000,0.146047,1,230,0,192,168,1,190,193,221,113,53
51320,1880,TCP,1554254655000000,0.000878,2,92,0,192,168,1,195,192,168,1,152
31972,53,UDP,1554254655000000,0.23545,1,284,0,192,168,1,190,204,79,195,41
58194,53,UDP,1554254655000000,0.0,1,75,0,192,168,1,195,192,168,1,190
58194,53,UDP,1554254655000000,0.1532,2,576,0,192,168,1,195,8,8,8,8
51319,1880,TCP,1554254655000000,3.738848,63,8332,0,192,168,1,195,192,168,1,152
51319,1880,TCP,1554254655000000,8.73133,77,890233,0,192,168,1,195,192,168,1,152
8379,53,UDP,1554254655000000,0.235022,1,304,0,192,168,1,190,204,79,195,41
25141,53,UDP,1554254655000000,0.144074,1,230,0,192,168,1,190,193,221,113,53
28494,53,UDP,1554254656000000,0.026089,1,528,0,192,168,1,190,193,221,113,53
64537,53,UDP,1554254656000000,0.025898,1,558,0,192,168,1,190,193,221,113,53
12099,53,UDP,1554254656000000,0.016544,1,2222,0,192,168,1,190,199,7,91,13
31774,53,UDP,1554254656000000,0.027517,1,2378,0,192,168,1,190,199,7,91,13
54315,53,UDP,1554254656000000,0.348477,1,1564,0,192,168,1,190,192,33,14,30
51324,443,TCP,1554254657000000,1.395389,23,65515,0,192,168,1,195,40,117,150,237
53117,3544,UDP,1554254657000000,0.0,1,68,0,192,168,1,103,224,0,0,253
37604,53,UDP,1554254658000000,0.169909,1,178,0,192,168,1,190,13,107,24,201
44885,53,UDP,1554254658000000,0.081298,1,180,0,192,168,1,190,13,107,24,201
2516,53,UDP,1554254658000000,0.239838,1,302,0,192,168,1,190,13,107,24,201
50571,53,UDP,1554254658000000,0.082044,1,180,0,192,168,1,190,13,107,24,201
51409,53,UDP,1554254658000000,0.235163,1,302,0,192,168,1,190,13,107,24,201
48024,53,UDP,1554254658000000,0.081063,1,304,0,192,168,1,190,13,107,24,201
39072,53,UDP,1554254658000000,0.08189,1,178,0,192,168,1,190,13,107,24,201
30572,53,UDP,1554254658000000,0.045889,1,302,0,192,168,1,190,13,107,24,201
8798,53,UDP,1554254658000000,0.2344300000000001,1,304,0,192,168,1,190,13,107,24,201
19619,53,UDP,1554254658000000,0.081791,1,180,0,192,168,1,190,13,107,24,201
35589,53,UDP,1554254658000000,0.240623,1,302,0,192,168,1,190,13,107,24,201
8231,53,UDP,1554254658000000,0.058668,1,250,0,192,168,1,190,13,107,24,6
48551,53,UDP,1554254658000000,0.22682,1,304,0,192,168,1,190,13,107,24,201
61327,53,UDP,1554254659000000,0.245281,1,1546,0,192,168,1,190,192,41,162,30
40689,53,UDP,1554254659000000,0.019067,1,2366,0,192,168,1,190,199,7,91,13
3293,53,UDP,1554254659000000,0.032241,1,2222,0,192,168,1,190,199,7,91,13
25784,53,UDP,1554254659000000,0.175449,1,156,0,192,168,1,190,13,107,24,4
8693,53,UDP,1554254659000000,0.026881,1,156,0,192,168,1,190,13,107,24,4
27306,53,UDP,1554254659000000,0.16952,1,296,0,192,168,1,190,13,107,24,4
1880,51323,TCP,1554254661000000,24247.35912,121386,34288542,0,192,168,1,152,192,168,1,195
39078,53,UDP,1554254661000000,2.1e-05,2,176,0,192,168,1,152,192,168,1,190
58908,53,UDP,1554254661000000,5.531278,2,568,0,192,168,1,152,192,168,1,190
39078,53,UDP,1554254661000000,2.1e-05,2,176,0,192,168,1,152,192,168,1,190
58908,53,UDP,1554254661000000,7.5e-05,2,172,0,192,168,1,152,192,168,1,190
39078,53,UDP,1554254661000000,1.156127,2,920,0,192,168,1,152,192,168,1,190
46159,53,UDP,1554254662000000,0.000478,2,316,0,192,168,1,152,192,168,1,190
53160,53,UDP,1554254662000000,0.013899,1,2222,0,192,168,1,190,199,7,91,13
55508,53,UDP,1554254662000000,0.020646,1,220,0,192,168,1,190,173,245,58,216
46159,53,UDP,1554254662000000,0.001197,2,652,0,192,168,1,152,192,168,1,190
33720,443,TCP,1554254662000000,0.5167510000000001,2,166,0,192,168,1,152,34,210,150,241
30689,53,UDP,1554254662000000,0.014974,1,1654,0,192,168,1,190,199,7,91,13
12824,53,UDP,1554254662000000,0.020916,1,172,0,192,168,1,190,173,245,58,216
26294,53,UDP,1554254662000000,0.020452,1,222,0,192,168,1,190,173,245,58,128
34114,53,UDP,1554254662000000,0.314277,1,1552,0,192,168,1,190,192,48,79,30
46159,53,UDP,1554254662000000,0.000478,2,316,0,192,168,1,152,192,168,1,190
1880,51319,TCP,1554254664000000,0.000441,1,40,0,192,168,1,152,192,168,1,195
3,3,ICMP,1554254666000000,7.4e-05,2,680,0,192,168,1,152,192,168,1,190
52798,53,UDP,1554254666000000,0.109317,1,3278,0,192,168,1,190,199,249,120,1
55690,53,UDP,1554254666000000,0.23532,4,520,0,192,168,1,152,8,8,8,8
40757,53,TCP,1554254666000000,0.412454,5,1790,0,192,168,1,190,199,19,56,1
55690,53,UDP,1554254666000000,0.239437,2,348,0,192,168,1,152,8,8,8,8
58652,53,UDP,1554254666000000,0.174916,1,108,0,192,168,1,190,199,19,56,1
3,3,ICMP,1554254666000000,3.7e-05,2,680,0,192,168,1,152,192,168,1,190
55690,53,UDP,1554254666000000,0.23532,4,520,0,192,168,1,152,8,8,8,8
33112,53,UDP,1554254677000000,6.8e-05,2,316,0,192,168,1,152,192,168,1,190
33112,53,UDP,1554254677000000,6.8e-05,2,316,0,192,168,1,152,192,168,1,190
33112,53,UDP,1554254677000000,0.000558,2,652,0,192,168,1,152,192,168,1,190
138,138,UDP,1554254679000000,0.0,1,229,0,192,168,1,195,192,168,1,255
138,138,UDP,1554254680000000,0.0,1,229,0,192,168,1,195,192,168,1,255
51605,53,UDP,1554254692000000,4.4e-05,2,316,0,192,168,1,152,192,168,1,190
51605,53,UDP,1554254692000000,4.4e-05,2,316,0,192,168,1,152,192,168,1,190
51605,53,UDP,1554254692000000,0.000558,2,652,0,192,168,1,152,192,168,1,190
34133,53,UDP,1554254707000000,0.000584,2,652,0,192,168,1,152,192,168,1,190
37934,53,UDP,1554254722000000,0.000476,2,652,0,192,168,1,152,192,168,1,190
37934,53,UDP,1554254722000000,2.6e-05,2,316,0,192,168,1,152,192,168,1,190
37934,53,UDP,1554254722000000,2.6e-05,2,316,0,192,168,1,152,192,168,1,190
46857,123,UDP,1554254735000000,0.461196,1,124,0,192,168,1,152,91,189,89,199
46857,123,UDP,1554254735000000,0.460938,2,248,0,192,168,1,152,91,189,89,199
36705,53,UDP,1554254737000000,4.8e-05,2,316,0,192,168,1,152,192,168,1,190
36705,53,UDP,1554254737000000,4.8e-05,2,316,0,192,168,1,152,192,168,1,190
36705,53,UDP,1554254737000000,0.0007559999999999,2,652,0,192,168,1,152,192,168,1,190
51226,53,UDP,1554254752000000,5.2e-05,2,316,0,192,168,1,152,192,168,1,190
